,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
6918,7445,CREBZF,ENSG00000137504,-0.004910856905452748,1.3923628371016998e-07,2.2668283532445387e-06,235,1
7418,7980,DHX38,ENSG00000140829,-0.004926540029817792,3.608457279896016e-05,0.00035636292151989304,219,1
9683,10459,ADAR,ENSG00000160710,-0.004927307419209095,5.637093311063083e-26,5.436252609488595e-24,718,1
5516,5929,RNF6,ENSG00000127870,-0.0049416528083384035,1.8584916102783426e-07,2.9574986418568248e-06,200,1
4038,4346,CCL20,ENSG00000115009,-0.00494550031736988,5.5015250321580216e-18,3.1319649602427345e-16,542,1
5973,6430,NDFIP1,ENSG00000131507,-0.004955409761267097,3.5269918164838325e-24,3.1278568631812397e-22,890,1
12693,13785,TMEM70,ENSG00000175606,-0.004956882475276611,1.4900231718135915e-11,4.310808022322338e-10,560,1
2571,2746,VAC14,ENSG00000103043,-0.0049572063994313045,3.4983321226909486e-05,0.0003468458724789318,126,1
14728,16212,H2AX,ENSG00000188486,-0.004962694584864421,1.5070755693324173e-09,3.279515369615105e-08,276,1
6610,7111,GLUL,ENSG00000135821,-0.00497882026252587,1.8485697054744044e-60,5.931556029493143e-58,1898,1
103,111,LAMP2,ENSG00000005893,-0.004979462233064877,4.372717357253404e-31,5.936131993908313e-29,1134,1
9131,9860,RRAGA,ENSG00000155876,-0.004979957328080792,1.4938850853721799e-13,5.645414129903261e-12,527,1
13970,15303,CCSER1,ENSG00000184305,-0.004980959407985211,0.00035323534125164004,0.002674344617078054,50,1
7211,7762,GLIPR1,ENSG00000139278,-0.004989537004738638,1.0372719182620135e-12,3.520341310286156e-11,365,1
3833,4125,HSPA9,ENSG00000113013,-0.004993698761134609,1.0350956666641868e-37,1.826736832528957e-35,1142,1
2757,2951,ASAH1,ENSG00000104763,-0.004997657485166346,1.8436507816390996e-37,3.189877352388905e-35,1278,1
8050,8664,CYP4V2,ENSG00000145476,-0.005001413653993491,0.0033130859951142158,0.01791714456137702,103,1
813,869,RNF4,ENSG00000063978,-0.00500765704549849,8.566208952397519e-07,1.2074796772516885e-05,200,1
6108,6580,SDF2,ENSG00000132581,-0.00500881911183779,3.179853966310155e-12,1.0240522408292265e-10,520,1
12717,13810,SFN,ENSG00000175793,-0.005021806845974609,1.9632043562065324e-133,1.5748468399242221e-130,2208,1
7091,7634,ITGAV,ENSG00000138448,-0.005024064372255865,9.976659166272765e-16,4.6212094741832484e-14,419,1
11362,12279,SCNN1B,ENSG00000168447,-0.005037089047784155,8.749622375186612e-05,0.0007814440064640351,132,1
3887,4186,ST8SIA4,ENSG00000113532,-0.005066529438595905,0.0007702788827824431,0.00527098942355353,107,1
12,15,ENPP4,ENSG00000001561,-0.005088714528828859,3.236194606166497e-07,4.936245670667792e-06,200,1
16870,20607,SMIM20,ENSG00000250317,-0.0051053434772777295,3.796844298971701e-11,1.0292889122619444e-09,367,1
8477,9134,ENDOD1,ENSG00000149218,-0.0051152902485657355,7.446987720967743e-09,1.4635238229358434e-07,269,1
12337,13378,SFT2D3,ENSG00000173349,-0.005115662399731892,0.0078448763511663,0.035820537605532436,71,1
15664,17334,SMG5,ENSG00000198952,-0.005130346321633884,7.5226288520471e-05,0.0006825673726525821,175,1
3131,3361,AKNA,ENSG00000106948,-0.005138256267902437,1.2332319826673098e-08,2.350332400660117e-07,213,1
14118,15482,MANEAL,ENSG00000185090,-0.005142265390003881,0.004286220542441678,0.022021315904806615,31,1
10336,11156,SHISA5,ENSG00000164054,-0.005156372278947176,9.928260281574683e-25,9.031646260269589e-23,809,1
326,350,CAPN1,ENSG00000014216,-0.005164529319818006,1.5514236469555212e-20,1.0695126766199624e-18,754,1
1658,1769,EDEM2,ENSG00000088298,-0.005167040766052934,2.5691949892089716e-07,4.005402223459358e-06,233,1
1080,1148,WDR1,ENSG00000071127,-0.005167391737849694,1.4035736437916928e-31,1.9351771613777963e-29,1016,1
9412,10164,TSPAN33,ENSG00000158457,-0.005171986602580369,0.00747016336311487,0.03441971306995866,67,1
9497,10256,C1QC,ENSG00000159189,-0.0051850101474342465,7.170904517444146e-10,1.6080320574822656e-08,158,1
398,428,ERP44,ENSG00000023318,-0.005195588688154835,2.858416212148881e-14,1.1623347767742732e-12,551,1
11725,12678,GLB1,ENSG00000170266,-0.005219984867920478,1.9230304892332123e-09,4.118645882765501e-08,300,1
4079,4389,INO80B,ENSG00000115274,-0.00522680631575157,0.006862312102899647,0.0322531577309565,53,1
13966,15299,TACSTD2,ENSG00000184292,-0.005241440521529865,3.3905719297403484e-124,2.601600583306855e-121,2159,1
12221,13249,FUT10,ENSG00000172728,-0.005248705687170679,0.004790920067302547,0.024157187813644385,44,1
11661,12607,TM4SF1,ENSG00000169908,-0.0052562269017904254,1.8647172268843047e-93,1.0969509873351404e-90,2076,1
9999,10798,PIGR,ENSG00000162896,-0.00529450089477043,8.052524318746876e-31,1.0685033772725177e-28,553,1
8411,9065,CDHR1,ENSG00000148600,-0.005295652896165848,0.005975269606532602,0.02884342396501295,32,1
11978,12972,LRRC8D,ENSG00000171492,-0.005298903046382798,0.0007701013654415659,0.00527098942355353,90,1
658,704,MSMO1,ENSG00000052802,-0.005303904412220381,1.2908966373044806e-19,8.344961119102371e-18,476,1
1847,1970,TGM1,ENSG00000092295,-0.005306145641952753,1.783120551842143e-05,0.00019060273469963742,68,1
3918,4217,CPEB4,ENSG00000113742,-0.005314985548746056,1.4218991747308855e-18,8.564394756194768e-17,416,1
14555,16006,USP7,ENSG00000187555,-0.005323284187821669,4.03957157612169e-26,3.938693877093678e-24,751,1
11473,12403,PXDC1,ENSG00000168994,-0.0053366476522503994,0.0002409858939792741,0.0019098604187891,139,1
7242,7793,SLC7A1,ENSG00000139514,-0.0053375787514297265,2.3609576762858954e-06,3.0502328748970338e-05,158,1
6937,7465,MMP7,ENSG00000137673,-0.005342577018044487,1.7503227618046181e-12,5.795440168917055e-11,334,1
394,424,GRAMD1B,ENSG00000023171,-0.00536643616699924,0.0013796551387662958,0.008615765707341681,48,1
16344,18941,IFI30,ENSG00000216490,-0.005368841757828539,2.9025998608451804e-11,8.029009771817515e-10,275,1
7944,8549,DYNC1LI1,ENSG00000144635,-0.005380547991964069,2.2833056014795406e-14,9.349368272601143e-13,453,1
3992,4295,ATP6V1A,ENSG00000114573,-0.00539322109000773,7.281127898577266e-13,2.5146251497865282e-11,357,1
4823,5184,CCRL2,ENSG00000121797,-0.005396374567810979,0.011534799857034195,0.04899305604739819,56,1
5042,5414,MXD4,ENSG00000123933,-0.005401395032639632,2.3586909431432113e-11,6.638242072317865e-10,334,1
7743,8334,PRUNE1,ENSG00000143363,-0.005411840186247395,0.002984370802323905,0.01644338929735007,72,1
5950,6407,GALNT15,ENSG00000131386,-0.005412251312743153,0.00032319494848688773,0.0024723643046799283,57,1
15959,17905,TMSB4X,ENSG00000205542,-0.005447269450733194,0.0,0.0,5537,1
6632,7136,DNAJB2,ENSG00000135924,-0.005457353561713889,2.8312131577809477e-12,9.134414955853413e-11,370,1
16204,18628,AP1G2,ENSG00000213983,-0.005460158721884576,9.760818356446887e-11,2.5147287934974402e-09,205,1
2928,3144,ARRDC2,ENSG00000105643,-0.005467468001645246,2.6827316358768593e-06,3.418400571115871e-05,139,1
2610,2785,SLC7A5,ENSG00000103257,-0.005469436248011411,1.3524259598493128e-17,7.435393563682453e-16,470,1
7268,7819,TMBIM6,ENSG00000139644,-0.005485684530730447,8.998021392881073e-122,6.351883261662607e-119,3392,1
11504,12439,ZBTB43,ENSG00000169155,-0.005532879895923957,4.3107705736103876e-19,2.6977474852154652e-17,457,1
8200,8828,MDH2,ENSG00000146701,-0.00558609821543586,5.969779475524744e-56,1.8164597962769082e-53,1342,1
7441,8004,IRF8,ENSG00000140968,-0.005614558557669322,0.0005740843683535212,0.004085258440606025,75,1
3298,3549,CCDC47,ENSG00000108588,-0.005626946418626445,2.2173250444624294e-27,2.3431947535732307e-25,893,1
15550,17208,MT-CYB,ENSG00000198727,-0.0056298300765422775,5.225881673960091e-146,4.6113179891023845e-143,3027,1
7836,8435,EPHX1,ENSG00000143819,-0.005690180166891357,1.170693405972861e-27,1.2832544862490093e-25,684,1
2361,2522,CST3,ENSG00000101439,-0.005761248679974463,6.160425057709392e-193,9.059931784871278e-190,3247,1
13858,15169,UPP1,ENSG00000183696,-0.005772817639117005,1.3725359032888664e-27,1.4952168902001182e-25,789,1
15629,17295,MT-ND4,ENSG00000198886,-0.00577571670157133,9.579054942239673e-219,1.8783462402293974e-215,3126,1
12338,13380,C1QB,ENSG00000173369,-0.005793910786109482,3.271212836027618e-27,3.3650914973415444e-25,298,1
3458,3721,SIAE,ENSG00000110013,-0.005815462759920281,6.69661816296415e-05,0.0006126589805079903,137,1
12011,13007,P2RY6,ENSG00000171631,-0.005855498314999482,2.688039971952217e-05,0.0002731060991653007,102,1
2548,2723,N4BP1,ENSG00000102921,-0.005888910485494986,4.501361303555273e-17,2.371344008511745e-15,323,1
15637,17303,MT-ATP6,ENSG00000198899,-0.005890309226379502,1.0659883697162232e-191,1.4471202114424543e-188,3094,1
2507,2682,ACP5,ENSG00000102575,-0.005929744663910988,1.6939086059491377e-22,1.2997434381647992e-20,390,1
13487,14708,AATK,ENSG00000181409,-0.005935193220567372,0.0042659727184533505,0.02192663723136651,36,1
13207,14381,FUCA1,ENSG00000179163,-0.005942965756085786,7.957772408147396e-10,1.7732167608457733e-08,275,1
1070,1138,OSBPL3,ENSG00000070882,-0.005948704529114426,1.1002805782321732e-10,2.8182513272338743e-09,229,1
5828,6274,PNPLA7,ENSG00000130653,-0.005963345989584923,0.00921099569696927,0.040997642385905086,24,1
4676,5021,CYSTM1,ENSG00000120306,-0.006076471283335209,4.693680940451046e-51,1.2363295707026875e-48,1016,1
7241,7792,SLC46A3,ENSG00000139508,-0.006083756426556243,0.00022443530699866037,0.00179956124394019,90,1
14926,16439,SERPINA3,ENSG00000196136,-0.006112107626077804,0.00019205715391749917,0.0015750114555464802,44,1
8149,8774,NFKBIE,ENSG00000146232,-0.006115032794983371,0.00020669316079693028,0.0016794295127735845,152,1
12339,13381,C1QA,ENSG00000173372,-0.006130477301557917,1.0018388992864474e-31,1.414436231568578e-29,341,1
368,396,CD74,ENSG00000019582,-0.006206052966661106,1.2945461025749678e-154,1.2692305343468351e-151,2461,1
8381,9035,LCN2,ENSG00000148346,-0.006214750250893988,1.9400095860661915e-80,8.778792096127216e-78,1107,1
9482,10240,SYNJ1,ENSG00000159082,-0.006249148073414016,0.0005012895830623062,0.0036331657338330918,63,1
3528,3794,NUP98,ENSG00000110713,-0.006250061272601386,3.75355947473067e-12,1.1850235708416254e-10,199,1
12756,13854,IP6K1,ENSG00000176095,-0.00625942999646924,1.1640682370757401e-10,2.9687104404498064e-09,174,1
9894,10689,LAPTM5,ENSG00000162511,-0.0063128248421531735,8.231490182106162e-45,1.793448626343328e-42,660,1
12671,13761,DPP10,ENSG00000175497,-0.0063356454484164715,0.0048057651907868915,0.02422511970494346,16,1
12255,13289,DHCR7,ENSG00000172893,-0.006343400070185296,2.359701476186175e-10,5.704659130374468e-09,209,1
1114,1188,TFRC,ENSG00000072274,-0.006348705996969187,3.0733816135147583e-44,6.457028418489102e-42,865,1
7844,8443,ARL8A,ENSG00000143862,-0.0063639040165725915,1.4330032748258863e-17,7.762993454642325e-16,353,1
9547,10312,GPBP1L1,ENSG00000159592,-0.006396437274111855,1.3454334074546598e-22,1.0600093203017784e-20,434,1
5272,5662,TNFSF9,ENSG00000125657,-0.0064107272773981094,0.0003634355435982946,0.002735143059028871,73,1
5505,5918,TICAM1,ENSG00000127666,-0.0064270077480210195,4.365984312764326e-06,5.347043105597837e-05,90,1
1060,1127,ST6GALNAC2,ENSG00000070731,-0.006433770428469152,1.4958196127266119e-05,0.00016315342722743662,81,1
7516,8084,MINK1,ENSG00000141503,-0.006444722377494269,2.2016786899531725e-07,3.469216564311927e-06,102,1
4869,5231,COPA,ENSG00000122218,-0.006447726844658636,3.437555693283548e-47,8.425830954870562e-45,874,1
1357,1443,SDF4,ENSG00000078808,-0.006469628307394197,2.8548715882466843e-37,4.891531435861892e-35,811,1
17426,24278,FCGBP,ENSG00000275395,-0.006480911388420141,0.008963842613949162,0.040120186267049156,52,1
10234,11047,MTMR14,ENSG00000163719,-0.006528354268155846,4.4724528188840866e-09,9.051587998585592e-08,153,1
5434,5839,EVI2A,ENSG00000126860,-0.006554804861095527,5.656544723509338e-10,1.296450665980426e-08,149,1
9354,10102,PEX10,ENSG00000157911,-0.0066242795175229996,3.678626667538775e-07,5.563016574869263e-06,142,1
5036,5408,PFKFB2,ENSG00000123836,-0.00667572862083285,1.1071486317994668e-06,1.5181786366742028e-05,116,1
11987,12982,PTGER4,ENSG00000171522,-0.006942030521096675,1.2323778931584337e-08,2.350332400660117e-07,143,1
2601,2776,ABCC1,ENSG00000103222,-0.006982249893493705,1.23302984766835e-11,3.596778636636536e-10,182,1
9937,10732,ATXN7L2,ENSG00000162650,-0.006986342083949309,0.006325198272900619,0.030193967844238605,26,1
12129,13141,TPSAB1,ENSG00000172236,-0.0070076076290714814,1.2910503686151593e-13,4.899883205445232e-12,161,1
8241,8875,CHST7,ENSG00000147119,-0.007071165862132092,1.2906374693839292e-06,1.7413738577742802e-05,98,1
6274,6754,BMAL1,ENSG00000133794,-0.00708813297872742,6.465485692648947e-07,9.406668714251329e-06,96,1
6308,6793,IRAK2,ENSG00000134070,-0.007105310048375811,0.0016876915471525395,0.010168788127056337,42,1
11781,12735,KRT4,ENSG00000170477,-0.00710753871257915,1.0620530404531259e-07,1.7599166251565039e-06,43,1
10760,11605,RET,ENSG00000165731,-0.0071809802564882464,0.010683953789363158,0.04616807455305608,31,1
10083,10887,S100A9,ENSG00000163220,-0.007273326935199311,1.2473226967323266e-188,1.572339353709436e-185,1773,1
6075,6544,TBC1D14,ENSG00000132405,-0.007360713877129239,1.3359269693493605e-11,3.877703808400907e-10,151,1
764,816,GNA15,ENSG00000060558,-0.007433452519762795,7.708055493928667e-14,3.022928074596736e-12,256,1
5306,5701,TMX4,ENSG00000125827,-0.0075197870117852585,1.5271966805422684e-40,2.898060969699995e-38,461,1
6971,7502,RPLP1,ENSG00000137818,-0.007560643866359305,0.0,0.0,6082,1
10888,11746,SMPD1,ENSG00000166311,-0.007601793805455289,1.1865748988275398e-17,6.6058907932203225e-16,205,1
17266,22985,MYO15B,ENSG00000266714,-0.00775251754361098,3.196730598292596e-06,4.009658962236513e-05,61,1
7398,7957,FURIN,ENSG00000140564,-0.007786731286322253,6.050848409619193e-25,5.620282775418922e-23,423,1
9127,9856,SLC26A2,ENSG00000155850,-0.008008211262739307,1.360914606918759e-23,1.1491588987034573e-21,277,1
4125,4437,ST3GAL5,ENSG00000115525,-0.008102180360308789,4.2188998510088713e-19,2.649649272975251e-17,233,1
10077,10881,SPRR3,ENSG00000163209,-0.008580114421783946,1.4748283129546825e-55,4.411486452038005e-53,320,1
5105,5481,NEURL2,ENSG00000124257,-0.008678584006325952,0.00871108786233636,0.03911788259402343,29,1
11472,12402,CPLX1,ENSG00000168993,-0.008880473673343658,0.0010862991024388174,0.007033361435177332,31,1
7485,8053,CLTC,ENSG00000141367,-0.008898579188507427,1.639467586929291e-83,7.819817290304898e-81,890,1
4425,4752,SLC5A9,ENSG00000117834,-0.009375667030161077,0.00298970331645212,0.016459169220729392,11,1
17055,21157,ZHX1-C8orf76,ENSG00000259305,-0.009392401669174433,0.006588488548268411,0.03126476093031485,16,1
11267,12172,FTH1,ENSG00000167996,-0.009421358876771693,0.0,0.0,5747,1
7949,8554,ACKR2,ENSG00000144648,-0.009506811201572419,0.000939331173160857,0.006231727435329705,20,1
5094,5468,PPP4R1L,ENSG00000124224,-0.009953999270995459,0.01116728649737943,0.04773075129710636,12,1
11883,12859,FPR2,ENSG00000171049,-0.010040241027516978,0.00909532087800225,0.04056462543719578,21,1
1091,1159,ATP6AP1,ENSG00000071553,-0.010066510406965068,1.3845237327516935e-107,9.049657346519218e-105,928,1
15792,17558,PTPN20,ENSG00000204179,-0.010813334128922887,0.00203265619968852,0.01192167384915354,18,1
16228,18657,SH3D21,ENSG00000214193,-0.011096825823187828,0.0031564508996660312,0.017224813072760085,26,1
11736,12689,LGALS9B,ENSG00000170298,-0.011538296260616997,0.01033118719550469,0.04490758414440068,11,1
94,102,SOX8,ENSG00000005513,-0.013835873454809189,0.009450582222287954,0.04181094887413834,4,1
9970,10768,GARIN4,ENSG00000162771,-0.014939570613205434,0.0008361879177224409,0.0056518745200940775,10,1
14622,16089,SHISA7,ENSG00000187902,-0.015244297683238983,0.008656629019364523,0.03891293655979244,4,1
14787,16278,ADRB3,ENSG00000188778,-0.01631977967917919,0.011392335705832141,0.048516394917115256,4,1
7856,8456,RPS27A,ENSG00000143947,-0.019250843008913533,0.0,0.0,4669,1
6905,7432,MGARP,ENSG00000137463,-0.019566329816977184,0.01181810221275499,0.04994393387229407,3,1
5014,5384,H2BW1,ENSG00000123569,0.11710488796234131,0.08326760027014614,0.21992881623647745,1,0
16441,19543,MIR1468,ENSG00000222532,0.08890802413225174,0.014310257645551506,0.05814682434028182,2,0
12181,13200,OR5AP2,ENSG00000172464,0.08846884965896606,0.08327376779169958,0.21992881623647745,1,0
17498,24530,MIR6803,ENSG00000278264,0.0828392505645752,0.0832799356833006,0.21992881623647745,1,0
17151,21707,MIR7853,ENSG00000263572,0.076030433177948,0.08329844157853719,0.21992881623647745,1,0
17609,25053,MIR5004,ENSG00000284256,0.07557721436023712,0.08329844157853719,0.21992881623647745,1,0
17244,22732,MIR4423,ENSG00000266110,0.07547233998775482,0.08329844157853719,0.21992881623647745,1,0
16247,18686,TRIM77,ENSG00000214414,0.07442207634449005,0.08330461095047664,0.21992881623647745,1,0
17521,24591,MIR6823,ENSG00000278799,0.07343202829360962,0.08330461095047664,0.21992881623647745,1,0
16323,18808,GAB4,ENSG00000215568,0.07325118780136108,0.08330461095047664,0.21992881623647745,1,0
13973,15306,OR51J1,ENSG00000184321,0.07211124897003174,0.01445494591492755,0.0585259196184562,2,0
17604,25034,MIR658,ENSG00000284197,0.07178746163845062,0.08332929213959817,0.21995144296733896,1,0
15892,17815,OR5D16,ENSG00000205029,0.07053454965353012,0.014774705590602321,0.05951700622299698,2,0
8342,8988,IFNK,ENSG00000147896,0.07034844160079956,0.08336632502900052,0.21998338877269755,1,0
16047,18080,MIR30B,ENSG00000207582,0.07008938491344452,0.014711256710700407,0.059342687641243605,2,0
14322,15717,ARGFX,ENSG00000186103,0.0680798888206482,0.08345896557696267,0.22002067590692084,1,0
17573,24850,MIR146A,ENSG00000283733,0.06766848266124725,0.08346514457687389,0.22002067590692084,1,0
17154,21728,MIR3155A,ENSG00000263628,0.06717759370803833,0.08347750368823027,0.22002067590692084,1,0
14478,15908,KRTAP19-5,ENSG00000186977,0.06674526631832123,0.08348986428173082,0.22002067590692084,1,0
16072,18317,MIR181B1,ENSG00000207975,0.06510193645954132,0.08353932147954184,0.22002067590692084,1,0
16795,20464,LCE3C,ENSG00000244057,0.0648970901966095,0.0835455052971909,0.22002067590692084,1,0
16980,20913,OR10G2,ENSG00000255582,0.06456214189529419,0.08355168948553886,0.22002067590692084,1,0
16050,18101,MIR127,ENSG00000207608,0.06453103572130203,0.08355787404460044,0.22002067590692084,1,0
15685,17411,MIR367,ENSG00000199169,0.0637543722987175,0.083582615988279,0.22002774566842898,1,0
17269,23019,MIR548H5,ENSG00000266807,0.06084197200834751,0.014440223042001907,0.05850345643830341,2,0
17226,22541,MIR3612,ENSG00000265635,0.06058627367019653,0.08363830705407546,0.2201086851909221,1,0
12396,13445,OR1L1,ENSG00000173679,0.05951562523841858,0.014518898108991412,0.05874129156980295,2,0
17535,24656,MIR664A,ENSG00000281696,0.05883565545082092,0.08370641471464907,0.2201388017625432,1,0
17257,22859,MIR4451,ENSG00000266421,0.05803501605987549,0.08374977933022257,0.2201388017625432,1,0
17195,22169,MIR4505,ENSG00000264741,0.057758837938308716,0.08376836973298117,0.2201388017625432,1,0
16397,19440,KRTAP1-3,ENSG00000221880,0.057647109031677246,0.08378696347682471,0.2201388017625432,1,0
16982,20921,OR4D2,ENSG00000255713,0.0558617077767849,0.014558377192189867,0.05885922931835692,2,0
17254,22840,MIR3657,ENSG00000266370,0.055465999990701675,0.08390480146769441,0.22023519553036064,1,0
17616,25099,MIR5047,ENSG00000284368,0.05538174510002136,0.08391100718189852,0.22023519553036064,1,0
16062,18225,MIR500A,ENSG00000207785,0.05534720420837402,0.08391100718189852,0.22023519553036064,1,0
16340,18892,MIR934,ENSG00000216060,0.05471077561378479,0.08399171528499809,0.2203487128511441,1,0
14514,15954,LCE2C,ENSG00000187180,0.05408742278814316,0.02424173247278572,0.08772156954679565,2,0
17557,24756,MIR499B,ENSG00000283441,0.053655803203582764,0.08409735145556405,0.22044553398724906,1,0
16082,18355,MIR199A2,ENSG00000208024,0.053074851632118225,0.08415332000830442,0.2205431825819062,1,0
17192,22154,MIR4504,ENSG00000264712,0.052388157695531845,0.08420931870513727,0.22062441456476584,1,0
17622,25133,MIR197,ENSG00000284443,0.052118003368377686,0.08425289409438537,0.22070581489946756,1,0
17451,24376,MIR6858,ENSG00000276350,0.05162784457206726,0.08431517630453002,0.2208361875070267,1,0
17163,21799,MIR3115,ENSG00000263793,0.051515012979507446,0.08433386823131485,0.2208523677914,1,0
17583,24896,MIR6764,ENSG00000283840,0.05141691863536835,0.014853475657557843,0.059793370986446354,2,0
11118,11998,OR51I1,ENSG00000167359,0.05138329602777958,0.01707193321055909,0.06665607904866079,2,0
17449,24374,MIR2909,ENSG00000276326,0.051234737038612366,0.08438372976394687,0.2209173806370174,1,0
17183,22041,MIR4470,ENSG00000264408,0.05104053020477295,0.08440243398777558,0.22093357386773413,1,0
16054,18149,MIR602,ENSG00000207693,0.050672706216573715,0.08443985249984771,0.22099874194235686,1,0
17558,24764,FAM240A,ENSG00000283473,0.04967319965362549,0.016470989977198577,0.06476827787825323,2,0
17108,21372,PCDHGA9,ENSG00000261934,0.04961308836936951,0.08461464974163728,0.2212593478501133,1,0
17171,21892,MIR4737,ENSG00000264049,0.049586862325668335,0.08461464974163728,0.2212593478501133,1,0
15827,17665,PRAMEF15,ENSG00000204501,0.049035996198654175,0.08472091938369813,0.22150441263459328,1,0
17418,24245,MIR6825,ENSG00000275067,0.04881694167852402,0.015812029415860265,0.0627362174305535,2,0
17159,21765,MIR4639,ENSG00000263712,0.04859885573387146,0.08478348135516046,0.22158586177790404,1,0
17561,24787,PRRT1B,ENSG00000283526,0.048561811447143555,0.08478973960710483,0.22158586177790404,1,0
13669,14932,OR10G7,ENSG00000182634,0.04840731993317604,0.01518662145246437,0.06089831751717592,2,0
17268,23005,MIR3194,ENSG00000266761,0.0481083020567894,0.08488992246588603,0.2217491639547005,1,0
17424,24273,MIR6124,ENSG00000275373,0.04797736555337906,0.08494004978547126,0.22181435513371534,1,0
13721,15002,OR4M2B,ENSG00000182974,0.047891050577163696,0.08495258535521204,0.22181435513371534,1,0
11439,12366,OR13J1,ENSG00000168828,0.0477481372654438,0.022361899553675554,0.08232015088094831,2,0
16071,18315,MIR589,ENSG00000207973,0.047592684626579285,0.08500274259710522,0.22189603282665876,1,0
17605,25040,MIR1909,ENSG00000284216,0.047550082206726074,0.08500901393591567,0.22189603282665876,1,0
17540,24670,DUXB,ENSG00000282757,0.047067008912563324,0.08510940625499559,0.2219708311749196,1,0
17194,22167,MIR4511,ENSG00000264737,0.04701080918312073,0.08511568395682483,0.2219708311749196,1,0
16585,19967,NPIPB7,ENSG00000233232,0.04661589860916138,0.08515335803131521,0.2219708311749196,1,0
15826,17658,PRAMEF19,ENSG00000204480,0.04650522209703922,0.015218445544489936,0.060970516905597814,2,0
16711,20324,UGT1A9,ENSG00000241119,0.04646909236907959,0.08520361110415173,0.22202606166532374,1,0
16526,19806,CLDN25,ENSG00000228607,0.04630307853221893,0.026449510135048773,0.09384418071237248,2,0
14593,16054,SSX7,ENSG00000187754,0.04576060548424721,0.015409587155461733,0.061502851114084635,2,0
17610,25060,MIR7855,ENSG00000284269,0.04534503072500229,0.0855182363313876,0.2226609742603716,1,0
14084,15443,OR6C70,ENSG00000184954,0.04502575844526291,0.015898315905889023,0.06299359656648619,2,0
17267,22986,MIR4676,ENSG00000266719,0.04456677287817001,0.08571377513852754,0.2230099813717727,1,0
16908,20771,SMIM18,ENSG00000253457,0.044318974018096924,0.08580852032593905,0.22308362911019028,1,0
16053,18139,MIR28,ENSG00000207651,0.04405975341796875,0.01573779289791,0.06249787782680371,2,0
16338,18883,MIR298,ENSG00000216031,0.0438490379601717,0.015786542272974286,0.06266326991305672,2,0
12113,13121,OR8I2,ENSG00000172154,0.04383286088705063,0.08599193432280504,0.2232870095198168,1,0
16076,18339,MIR643,ENSG00000208002,0.04344528913497925,0.08613762571665033,0.22348674193581963,1,0
5493,5903,OR7C2,ENSG00000127529,0.04339054226875305,0.015385709145042035,0.06147317070221911,2,0
13991,15325,UMODL1-AS1,ENSG00000184385,0.043330103158950806,0.08618200613404114,0.22356902017544583,1,0
16318,18798,RPL17-C18orf32,ENSG00000215472,0.04276253283023834,0.08637877006343214,0.2238819994242107,1,0
12790,13895,OR4K5,ENSG00000176281,0.04267876595258713,0.08643596298545195,0.2239644508540972,1,0
16045,18068,MIR203A,ENSG00000207568,0.042629361152648926,0.0864613918768067,0.22396457417318133,1,0
17548,24704,MIR642B,ENSG00000283212,0.04204079508781433,0.08669689563973126,0.22440991702111726,1,0
15681,17369,MIR210,ENSG00000199038,0.041918907314538956,0.08674150861452767,0.22445848275012212,1,0
5471,5881,TAS2R3,ENSG00000127362,0.04184907674789429,0.0867478834094469,0.22445848275012212,1,0
16162,18570,CPLX3,ENSG00000213578,0.041759341955184937,0.08677338637172906,0.22445848275012212,1,0
16370,19103,MIR548L,ENSG00000221230,0.041146278381347656,0.08705431865508871,0.2249354930651195,1,0
17621,25128,MIR6869,ENSG00000284436,0.040943533182144165,0.08711826917409625,0.22500119812533517,1,0
15464,17105,KRTAP13-1,ENSG00000198390,0.04026733338832855,0.08744500683118711,0.22555552134240703,1,0
17501,24547,MIR6070,ENSG00000278433,0.04020167514681816,0.08748993024340608,0.22555552134240703,1,0
15479,17121,LINC02692,ENSG00000198454,0.04002642631530762,0.08756056179502937,0.2255703041157562,1,0
17186,22108,MIR5692B,ENSG00000264580,0.040014028549194336,0.0875669851256259,0.2255703041157562,1,0
13551,14781,OR4C6,ENSG00000181903,0.03957743942737579,0.02326076977564859,0.08478674635117715,2,0
7620,8199,GPR32,ENSG00000142511,0.03948989510536194,0.08780491572011087,0.22608420668638993,1,0
17386,24160,CASTOR2,ENSG00000274070,0.03919517993927002,0.08800466418688103,0.22623544261763678,1,0
17156,21751,MIR4632,ENSG00000263676,0.038935884833335876,0.08815310132843229,0.22642711382443567,1,0
17505,24558,POTEB3,ENSG00000278522,0.03893345594406128,0.08815310132843229,0.22642711382443567,1,0
13115,14276,OR6B3,ENSG00000178586,0.0387716144323349,0.01633270750779949,0.06439669841323624,2,0
17359,23987,,ENSG00000272712,0.037260010838508606,0.025333625106805424,0.09088998086702625,2,0
16060,18216,MIR642A,ENSG00000207773,0.03717005252838135,0.08926303898673035,0.22837258800200308,1,0
17203,22357,MIR3923,ENSG00000265193,0.036401718854904175,0.08970753406284099,0.22899880700430988,1,0
8339,8985,IFNA16,ENSG00000147885,0.036380335688591,0.08970753406284099,0.22899880700430988,1,0
17264,22952,MIR3972,ENSG00000266634,0.036373406648635864,0.08972718510991459,0.22899880700430988,1,0
