,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
18265,24896,MIR6764,ENSG00000283840,0.03684006631374359,0.01497561678705376,0.04334536849367289,2,1
12945,13666,OR10AG1,ENSG00000174970,0.017719021067023277,0.006986193457182722,0.022576461619827706,8,1
16466,17894,KRTAP10-2,ENSG00000205445,0.01735118528207143,0.0036442138595207366,0.012827856657356926,3,1
18225,24672,TEX13C,ENSG00000282815,0.016758909821510314,0.0156825888747031,0.04511389231354816,5,1
13983,14806,OR52A1,ENSG00000182070,0.01650030044838786,6.131774481820981e-12,7.075658709796697e-11,20,1
14884,15852,OR10H1,ENSG00000186723,0.016276821375210235,1.0872532383281861e-24,2.526726917361929e-23,47,1
18331,25359,,ENSG00000286112,0.016067748029644672,3.694283801328207e-07,2.6113487964978414e-06,13,1
13198,13939,DCAF4L2,ENSG00000176566,0.015952451154589653,0.011406272154417777,0.034444236861561985,3,1
13991,14815,ZNF716,ENSG00000182111,0.015672448021359742,5.212675593495656e-38,1.7667212510598216e-36,80,1
14490,15406,SATL1,ENSG00000184788,0.014092532296975454,0.005803092539856084,0.019183769613622923,3,1
18322,25261,,ENSG00000285188,0.013671844917005056,2.8732560113241786e-38,9.865921764726618e-37,73,1
1925,2004,OR1I1,ENSG00000094661,0.013166919121878189,2.2663207848786613e-26,5.630793754950561e-25,57,1
18068,24198,,ENSG00000274559,0.012778526172041893,0.0012247534645121669,0.004836760612813933,4,1
13932,14750,OR5T2,ENSG00000181718,0.012475373844305674,6.433716681525022e-05,0.0003286949820909523,9,1
16784,18688,AS3MT,ENSG00000214435,0.01213137503890764,6.705407606196458e-11,7.049905611652424e-10,21,1
9065,9511,MEPE,ENSG00000152595,0.012012782196203867,0.009570077825987964,0.029576427948308663,3,1
18313,25213,OR8S1,ENSG00000284723,0.011910834970573584,0.010714550478862446,0.03264030529663097,6,1
11522,12112,ACER1,ENSG00000167769,0.011840459205350786,1.4243762361368368e-25,3.4185029667284085e-24,53,1
13243,13995,OR51H1,ENSG00000176904,0.011720723162094751,0.011945598083530287,0.035789948767910355,6,1
6377,6676,RXFP2,ENSG00000133105,0.011414463321367899,0.008107807664807712,0.02564512012108232,3,1
12280,12928,ESCO2,ENSG00000171320,0.011208503435958516,3.2809431257030327e-97,3.117065966471026e-95,275,1
15351,16407,TBC1D28,ENSG00000189375,0.01097266903767983,0.0016871392071773172,0.006478614555560897,6,1
16838,18768,GOLGA6B,ENSG00000215186,0.01079923907915751,0.005521282614070524,0.018383555113781938,3,1
12339,12994,RAB4B-EGLN2,ENSG00000171570,0.010732840763677547,1.0460344912820284e-103,1.0836208153755521e-101,328,1
18335,25398,,ENSG00000288534,0.010672193072036484,6.287550379668551e-191,1.3563355736659124e-188,543,1
17766,21580,,ENSG00000263057,0.010605365570102419,2.9601187395328755e-07,2.1160521328684137e-06,21,1
8131,8517,CCDC150,ENSG00000144395,0.010589847847688617,5.269393060362902e-44,2.0778406699960037e-42,114,1
15428,16499,CGB7,ENSG00000196337,0.010515948136647543,0.006631065949818488,0.021561841683963787,3,1
12536,13214,OR10H5,ENSG00000172519,0.010500766185892595,4.250943933424633e-28,1.1395512860127788e-26,74,1
18274,24934,MIR4709,ENSG00000283944,0.010466990554157425,8.332600531033871e-06,4.952562831022271e-05,17,1
17251,20159,AMY1A,ENSG00000237763,0.010446029404799143,0.0014909162934833831,0.0058004330908787,6,1
7998,8380,FLG2,ENSG00000143520,0.010413745152098792,3.741471160227838e-05,0.00019977756317395934,14,1
14476,15388,OR51M1,ENSG00000184698,0.010403817243598125,1.460397174614023e-10,1.4876579218734847e-09,27,1
13678,14466,MRGPRX3,ENSG00000179826,0.010298609733581543,0.007125395926556273,0.022961557066667103,3,1
12572,13254,OR4D9,ENSG00000172742,0.01021546192248078,1.293244786351719e-268,4.560180077412524e-266,850,1
15154,16186,OR6C6,ENSG00000188324,0.01010504471404212,4.0240758707078935e-05,0.0002135613752975396,28,1
18209,24608,TSTD3,ENSG00000279170,0.0097316498594249,1.8151908025562917e-23,4.0245874916169483e-22,68,1
10536,11065,TCF23,ENSG00000163792,0.009545118498959039,3.4767934798986136e-13,4.408382554283956e-12,38,1
17024,19658,NPIPA3,ENSG00000224712,0.009449988603591919,0.004018304376771014,0.013915359653503346,7,1
15203,16237,FAM72B,ENSG00000188610,0.009422220120375807,0.0004773529882858263,0.0020687176537955354,11,1
11582,12179,C2CD3,ENSG00000168014,0.009393071617451634,8.73884183009436e-88,7.25047076002761e-86,202,1
17567,20865,ZFP91-CNTF,ENSG00000255073,0.009329815155497807,8.57813536155349e-84,6.868501746263964e-82,272,1
14350,15246,OR2T10,ENSG00000184022,0.009322405606508256,0.0011936339846106165,0.004728121136707769,5,1
14831,15794,OR6P1,ENSG00000186440,0.009170789271593094,0.007485718045354497,0.023975218529191277,3,1
13657,14443,OR6C4,ENSG00000179626,0.008961910496537502,8.536801503205056e-15,1.2013107625692089e-13,65,1
17854,22420,MIR5188,ENSG00000265345,0.008743049204349517,0.016019361923480507,0.04596729581047552,5,1
11729,12337,DNAJC21,ENSG00000168724,0.008718387413575751,3.840287447433959e-173,6.8364573433154435e-171,633,1
17145,19933,OR52I1,ENSG00000232268,0.008690858085174114,2.5979293257823917e-53,1.2944465249333135e-51,224,1
12195,12833,OR7G2,ENSG00000170923,0.008518687008242858,0.0008755679681928521,0.0035835746126750305,19,1
1045,1086,HES2,ENSG00000069812,0.008497160175405596,9.3202291044658e-66,5.892955891706376e-64,241,1
17081,19786,OR2M3,ENSG00000228198,0.008471486442114996,1.6243965894515063e-06,1.063367935172539e-05,23,1
15322,16375,DCAF8L2,ENSG00000189186,0.0084515708897795,0.0022203182413998756,0.008276956206560583,7,1
16905,18972,CATSPERZ,ENSG00000219435,0.008433064445853233,0.0044291708251862055,0.01515455798667928,9,1
15729,16849,OR6Y1,ENSG00000197532,0.008428154226679068,1.8875931587928535e-05,0.00010636419225453521,13,1
11205,11765,OR10A5,ENSG00000166363,0.008382022380828857,0.00018767366111073792,0.0008780771242986708,7,1
11837,12450,OR10G3,ENSG00000169208,0.008111292319978482,2.278750105701297e-50,1.063184782140941e-48,169,1
13428,14198,PRSS42P,ENSG00000178055,0.008093075205882391,0.0005035558124292435,0.0021704747006823246,6,1
16485,17920,HTN3,ENSG00000205649,0.00808054533524391,1.175294477964415e-06,7.802389409107716e-06,39,1
12970,13692,WFDC5,ENSG00000175121,0.007975909238060316,0.016265405276399088,0.0465640079856446,6,1
11722,12330,KCTD19,ENSG00000168676,0.007927025207365402,1.0596957829561895e-26,2.676388688193484e-25,99,1
13944,14762,OR5AS1,ENSG00000181785,0.007858834967438905,4.1251117702164945e-29,1.1460310517983279e-27,106,1
14093,14934,CCDC172,ENSG00000182645,0.007800859088699023,0.009417121084616422,0.029192279325025647,3,1
14087,14928,OR2V2,ENSG00000182613,0.007574811784757508,4.009438786043554e-05,0.00021284617713055763,27,1
12397,13054,FAM90A1,ENSG00000171847,0.0074805768206715586,0.0017529460174065656,0.006707432841228461,10,1
17965,23659,NXF2B,ENSG00000269437,0.007476525753736496,1.9062846857313253e-05,0.00010738444238884664,10,1
10193,10706,CCDC27,ENSG00000162592,0.007474843842478899,0.0019409145000237906,0.007342399065903905,13,1
12100,12725,KRT75,ENSG00000170454,0.0074569430640515156,0.017062680201686345,0.04853572823116985,17,1
7082,7417,ATAT1,ENSG00000137343,0.007417882792651653,0.004103754119843276,0.014168035311889721,6,1
17538,20811,CHKB-CPT1B,ENSG00000254413,0.007404014786205641,1.7322131511098222e-09,1.587299367253858e-08,41,1
17228,20108,TAS2R39,ENSG00000236398,0.007380967494100332,0.004294215691135263,0.014741259755390049,4,1
14704,15644,OR6C76,ENSG00000185821,0.007327884967838015,0.010403330488423354,0.031829712637365365,7,1
17981,23803,MICOS10-NBL1,ENSG00000270136,0.007294723539599405,1.0137303526548875e-117,1.2228789306763168e-115,473,1
13610,14390,GVQW3,ENSG00000179240,0.007212641515902111,0.0004948873697551353,0.0021366269865387712,7,1
17060,19726,,ENSG00000226757,0.007201232016086578,0.011518916449469712,0.03469867784088659,3,1
9475,9946,FBXO43,ENSG00000156509,0.007165515853557736,6.517189338615464e-17,1.0556464992301516e-15,64,1
6422,6725,GGT2P,ENSG00000133475,0.007160964654758573,0.0028269056774719976,0.010266219548846614,8,1
11836,12449,NPIPB12,ENSG00000169203,0.0069133571814745665,0.00935792326396056,0.0290382265980675,8,1
3074,3206,STEAP1B,ENSG00000105889,0.006805406831618812,3.0193501353570145e-26,7.4612943506612145e-25,72,1
18285,25026,MIR219A2,ENSG00000284185,0.0067670384887605906,0.0038670962094966574,0.013459961294102261,8,1
15283,16328,HUS1B,ENSG00000188996,0.006716238334774971,0.0024555317135541263,0.009073887444524075,8,1
15031,16040,OR2T27,ENSG00000187701,0.006706950747791459,0.00184167822937833,0.007008927358630357,17,1
13212,13958,OR4F17,ENSG00000176695,0.00666873076674985,4.546047932710363e-12,5.299194843876492e-11,51,1
18334,25382,H3C3,ENSG00000287080,0.00661686415735044,3.9653651238495756e-05,0.00021059129331842035,19,1
17227,20103,PPIAL4G,ENSG00000236334,0.006603971254407314,6.932322627810182e-15,9.823111878170594e-14,57,1
16415,17829,TMEM240,ENSG00000205090,0.006571286916732788,0.016260936915813186,0.0465640079856446,5,1
13349,14112,OR2B11,ENSG00000177535,0.006510705733671784,1.3956929511803468e-08,1.1744573635999468e-07,40,1
10703,11236,PRDM9,ENSG00000164256,0.006445839535444975,0.0038572431929222353,0.013435868386288395,8,1
8665,9083,NPFFR1,ENSG00000148734,0.006430335821849959,3.7986131376064487e-16,5.867849241040594e-15,70,1
5562,5804,STATH,ENSG00000126549,0.006429660692811012,9.11153447030281e-05,0.0004551051376940134,10,1
15065,16082,OR6C75,ENSG00000187857,0.006387152569368481,1.0006600479512663e-09,9.375627306711506e-09,40,1
14675,15612,LYG2,ENSG00000185674,0.006380292945183241,0.0036768338401489803,0.012929742397918987,13,1
14426,15328,OR4N5,ENSG00000184394,0.00636381097137928,0.007939530227477263,0.02521288989453119,4,1
7458,7807,CELA1,ENSG00000139610,0.006341889766710145,0.01112034625167263,0.03368621656545009,7,1
13301,14059,OR2T33,ENSG00000177212,0.006309101916849613,0.007419964808694384,0.02380620730222576,10,1
18301,25120,MIR663A,ENSG00000284419,0.006294576823711396,0.0024966366046934806,0.009203524081958115,5,1
12613,13297,MRGPRD,ENSG00000172938,0.006272325408644974,0.004492508284835352,0.015354078641331035,16,1
17969,23700,CT45A10,ENSG00000269586,0.00622610023452176,0.004268838197670411,0.01466068874180271,18,1
15133,16163,AGAP4,ENSG00000188234,0.006212242213743073,0.0008693808343097965,0.0035598407721983984,21,1
16682,18549,HAUS7,ENSG00000213397,0.006210290793194829,3.510998389485348e-35,1.1334096209437208e-33,166,1
4107,4286,MORC1,ENSG00000114487,0.0062041737139225004,0.014055297109527382,0.041103337767192036,5,1
4938,5154,RGSL1,ENSG00000121446,0.006175828954348197,0.0004921852396719611,0.0021264629016552964,26,1
6259,6553,FTHL17,ENSG00000132446,0.006175057217478752,0.010981691076525912,0.03333227736784955,5,1
15704,16821,OR51D1,ENSG00000197428,0.006141870509128313,7.510556336345647e-06,4.490171535155976e-05,37,1
17655,21111,,ENSG00000258790,0.00609479621052742,0.006719211600958885,0.021809782955422574,5,1
6566,6873,HRH4,ENSG00000134489,0.006037200428545475,2.4053015048760396e-06,1.5377827194353927e-05,20,1
16742,18629,ZNF90,ENSG00000213988,0.006023782046989621,2.2306209319126426e-206,5.3816665009934486e-204,955,1
14977,15974,FAM9C,ENSG00000187268,0.006021466592083807,9.056149926689771e-08,6.921782620082686e-07,23,1
18170,24486,H3C7,ENSG00000277775,0.006004479506777393,0.003678012596675754,0.012929742397918987,18,1
16967,19456,OR2A25,ENSG00000221933,0.0059976221426673556,7.779947282478135e-14,1.029986378133712e-12,92,1
12236,12879,KCNG3,ENSG00000171126,0.005950043210759759,0.0030851904234326087,0.011070460196489298,8,1
10502,11030,DCLK3,ENSG00000163673,0.0059496574103832245,0.011781866222648239,0.03535716842200951,8,1
17647,21081,PDF,ENSG00000258429,0.005800337558894446,5.4192658069325654e-05,0.00028069959840654104,33,1
13115,13843,C11orf16,ENSG00000176029,0.005717898719012737,2.4187015733220566e-07,1.746035907418631e-06,42,1
16724,18607,CEACAM16,ENSG00000213892,0.005658242851495743,0.0009706609815809276,0.0039271932388058005,9,1
16813,18729,RAD51AP2,ENSG00000214842,0.005649632907339505,0.0069438195741758435,0.02245931834751954,7,1
13087,13813,CCDC168,ENSG00000175820,0.005645737451102052,0.00045695133379000457,0.0019878196100530307,14,1
14929,15914,RHD,ENSG00000187010,0.00562709104269743,0.01460987719344148,0.04240726740841269,6,1
9429,9898,ALX3,ENSG00000156150,0.0056196226823059,0.0018078792014745207,0.00689317384866642,22,1
17959,23590,,ENSG00000269226,0.00559073162899501,4.2982462988980503e-11,4.5688489354547627e-10,69,1
17307,20335,PDXP,ENSG00000241360,0.005534309148788452,1.3353519332964069e-06,8.807558650691696e-06,40,1
18327,25307,,ENSG00000285723,0.005527397145403077,1.5323484387932626e-156,2.401465040488313e-154,1053,1
17681,21177,BLID,ENSG00000259571,0.005522500007198407,0.003610246109927177,0.012715611346835326,13,1
1901,1980,TBX15,ENSG00000092607,0.005456841834213423,0.00043398457682585525,0.0018991745109018811,23,1
13070,13796,RBMXL3,ENSG00000175718,0.0054565249010920525,0.00013299163268926258,0.0006417196255237681,12,1
14705,15645,NPAP1,ENSG00000185823,0.005425993911921978,0.009080615029171969,0.028259021923777532,10,1
18333,25379,H3C2,ENSG00000286522,0.005423903908757936,2.6031509142021808e-06,1.6590676108033087e-05,21,1
13108,13836,PLEKHD1,ENSG00000175985,0.005405382843067249,1.7831010259846963e-11,1.9554390198836955e-10,60,1
5457,5691,PAX1,ENSG00000125813,0.0053656863218004055,0.0009628226558777281,0.0039022044607137096,11,1
14859,15824,FOXD2,ENSG00000186564,0.005308582375829036,0.0006090968776784997,0.002581095527874502,26,1
12389,13046,PCDHB1,ENSG00000171815,0.005295507288698493,4.667841517655534e-06,2.8778142954591457e-05,29,1
7808,8179,NTN5,ENSG00000142233,0.005276680871281984,1.1485126057439156e-11,1.2817484564163382e-10,106,1
18198,24572,C11orf98,ENSG00000278615,0.005251047986112241,6.602805018451484e-17,1.0685704573550433e-15,127,1
17953,23506,MIA-RAB4B,ENSG00000268975,0.0052021811971684545,2.366125779075728e-34,7.480221083643542e-33,237,1
1015,1052,STON1-GTF2A1L,ENSG00000068781,0.005186143464275769,0.0009665661730234147,0.003913969135791674,7,1
5633,5882,TAS2R4,ENSG00000127364,0.005164201511070133,5.2696053335460625e-09,4.6342198271415154e-08,40,1
17438,20538,LY75-CD302,ENSG00000248672,0.005160793834893974,5.744401410382558e-17,9.32118090803315e-16,97,1
13395,14164,ZNF620,ENSG00000177842,0.005144636195741202,2.5133544192358188e-18,4.3558475076661604e-17,114,1
8462,8866,SPIN2A,ENSG00000147059,0.0051111534237861635,0.0014024697637194932,0.005488940360205042,10,1
14813,15772,TMEM212,ENSG00000186329,0.005082188217445861,3.5557774069496453e-12,4.190150034307757e-11,86,1
12418,13078,OR52A5,ENSG00000171944,0.005074991445456233,0.0064193552117151635,0.020962653100981162,7,1
18316,25221,,ENSG00000284770,0.005058416411623187,1.5653793741482466e-13,2.0270336302529836e-12,87,1
14465,15373,KRBA2,ENSG00000184619,0.0050482763027822645,4.6432620353419715e-05,0.0002430455400514713,37,1
17187,20026,MCIDAS,ENSG00000234602,0.005042518675327301,0.0019763648623785835,0.007467262748109151,10,1
12259,12906,CDC42BPG,ENSG00000171219,0.005037753325369623,1.508297956533685e-10,1.5330460826497586e-09,63,1
17581,20896,PCDHA3,ENSG00000255408,0.005006185173988343,0.009569899156048261,0.029576427948308663,5,1
7914,8292,RXRG,ENSG00000143171,0.005004374620815118,0.0008660503742912664,0.0035469956808140855,12,1
18101,24306,CCL15-CCL14,ENSG00000275688,0.005001669235784432,2.1911810134853612e-06,1.4072677780479014e-05,29,1
18055,24176,,ENSG00000274276,0.004997776022979191,0.0001346141014939669,0.0006493775756362476,21,1
5781,6034,HOXD10,ENSG00000128710,0.004986518993973732,0.002817579774000565,0.010236406327734171,8,1
14103,14946,CMC4,ENSG00000182712,0.0049578069842287475,4.931381319251081e-06,3.0302214433575008e-05,42,1
12429,13091,ZNF556,ENSG00000172000,0.004931851913492511,6.925923029849571e-23,1.5011078566822901e-21,127,1
17937,23166,MIR3188,ENSG00000267959,0.0049127982929348946,0.013527066984125416,0.0397551370766026,4,1
6588,6896,PIWIL4,ENSG00000134627,0.004889448235432307,0.0006880682634502587,0.002877832955890498,15,1
15194,16228,OR2G6,ENSG00000188558,0.0048870616821480575,2.6450158205391273e-07,1.8989432296556555e-06,61,1
18210,24614,OR2AG1,ENSG00000279486,0.0048556705315907795,0.002253070005970629,0.008391690357399442,15,1
18035,24117,,ENSG00000273590,0.004852195580800374,1.132026230420509e-09,1.0541814606902212e-08,63,1
14166,15023,RGPD6,ENSG00000183054,0.004849254058635965,8.111037266352578e-09,7.021906483278606e-08,49,1
17246,20149,OR7E24,ENSG00000237521,0.004816291345791383,0.012235698174612111,0.03652780230050272,11,1
15320,16373,KRT77,ENSG00000189182,0.004777652856249075,0.0025017770117524898,0.00922061975628013,13,1
5970,6239,CACNG6,ENSG00000130433,0.004777186276281581,0.0025514935935519014,0.009386875307256754,17,1
16953,19441,OR3A2,ENSG00000221882,0.004756732500697437,0.0022713449124742604,0.008452888231201145,19,1
14406,15307,S100A7A,ENSG00000184330,0.004726368849250403,2.9891928852306444e-09,2.6867568991955438e-08,66,1
14820,15780,MINAR2,ENSG00000186367,0.004721624102998287,0.00010904947408177474,0.000534776987633972,47,1
17143,19930,ASCL5,ENSG00000232237,0.004709513857960701,0.007100994665068665,0.022898168734813602,7,1
12662,13348,MAB21L3,ENSG00000173212,0.004704168445225489,7.193490734343914e-06,4.314682568038273e-05,59,1
7549,7905,DISP2,ENSG00000140323,0.004700085712135385,1.6123093841139872e-14,2.2244774166376276e-13,109,1
16799,18709,IQCF5,ENSG00000214681,0.004682420442501704,0.003288294882679711,0.011698520560499647,6,1
15549,16638,H2AC13,ENSG00000196747,0.004671413684263825,1.4378757953546081e-05,8.2830319144273e-05,24,1
3870,4041,EYA4,ENSG00000112319,0.004660690292006447,0.00011868829366797557,0.0005778726905724907,21,1
17705,21288,CLEC19A,ENSG00000261210,0.004660146141594107,0.0006795426746045825,0.002847448424719079,22,1
3121,3255,GHRHR,ENSG00000106128,0.004642385244369507,0.004000032122813617,0.013870005484854475,25,1
18332,25370,NOTCH2NLC,ENSG00000286219,0.004642289876937866,0.0001531194148972444,0.0007296251537307363,20,1
9994,10497,PTGER1,ENSG00000160951,0.0046133475843816996,0.006263572805875569,0.020527054686065135,8,1
195,205,CDK11A,ENSG00000008128,0.004595441122849782,5.227675794951306e-44,2.0658332624186882e-42,312,1
6718,7032,AMHR2,ENSG00000135409,0.004584760032594204,5.007322947852546e-05,0.0002606138903543125,20,1
18329,25346,NOTCH2NLB,ENSG00000286019,0.004580812839170297,0.006494148193093717,0.021180487596685595,6,1
14591,15525,KLHL33,ENSG00000185271,0.004574699078996976,0.01615473675038643,0.04629055368887101,15,1
16382,17787,GRXCR2,ENSG00000204928,0.004540388472378254,0.01368834900849526,0.04014548423220875,4,1
11068,11620,C12orf50,ENSG00000165805,0.004520743495867222,1.8674128392608426e-18,3.255069594427248e-17,158,1
12470,13140,AZU1,ENSG00000172232,0.004513472756918739,0.0020378219666410966,0.007675740258901222,17,1
7921,8299,MAEL,ENSG00000143194,0.0044671429010729,0.00017403416953590804,0.0008199102087899305,12,1
14015,14843,HHIPL1,ENSG00000182218,0.004429299011826515,0.0015303178492726847,0.0059370329954802304,15,1
11263,11824,CDH16,ENSG00000166589,0.004425199968474252,0.0032721081795321996,0.011654501860897904,7,1
17723,21347,ISY1-RAB43,ENSG00000261796,0.00441535497398189,1.4446375166999306e-59,8.175578242657385e-58,445,1
14600,15534,RGPD2,ENSG00000185304,0.004409958393527911,1.372557651658154e-07,1.0238900366478401e-06,39,1
10560,11089,NMNAT3,ENSG00000163864,0.004392411321019515,9.892363996256703e-14,1.2956170445383064e-12,78,1
16797,18707,B3GALT9,ENSG00000214654,0.004381072241812944,0.014270752590247284,0.041613950301331776,4,1
11454,12032,LALBA,ENSG00000167531,0.00437879515811801,0.015248558095127164,0.04403804713061139,4,1
9250,9708,WNT3A,ENSG00000154342,0.004373036573330561,0.0029858669647469245,0.010760388495597406,15,1
15072,16090,LRRC74B,ENSG00000187905,0.004367915836915578,6.268588293062234e-12,7.210842844516256e-11,73,1
10000,10503,FOXH1,ENSG00000160973,0.0043592096439429694,0.00032185982462939387,0.0014438271785405285,28,1
5854,6112,KLK8,ENSG00000129455,0.004358243232794628,3.752546780960751e-19,6.880669777569633e-18,157,1
6044,6321,ZNF426,ENSG00000130818,0.004308096433835705,1.977164080116377e-27,5.1642849819108103e-26,254,1
15579,16674,ZNG1C,ENSG00000196873,0.00430796597454999,5.131926129231068e-07,3.5777587132980365e-06,74,1
15649,16756,NEK5,ENSG00000197168,0.004307894809347279,1.6151257477662024e-12,1.9470707239343252e-11,106,1
9040,9485,ZNF547,ENSG00000152433,0.004297018072076058,5.281816998699321e-10,5.086522924797834e-09,89,1
17064,19730,PGAM4,ENSG00000226784,0.004286785203418354,1.4006416196288564e-73,9.80235295324989e-72,820,1
13276,14032,WDR73,ENSG00000177082,0.004281529284353497,1.1253598923302405e-40,4.014513421355504e-39,395,1
14226,15092,OR56A4,ENSG00000183389,0.0042787179923974555,0.0010683456616562533,0.004281789301011816,13,1
18257,24861,MIR20A,ENSG00000283762,0.004260611138306558,0.013751697267496261,0.04028616729458563,16,1
1398,1451,CDH17,ENSG00000079112,0.004233367741107941,0.004557653907648294,0.015550640500677173,16,1
10217,10730,DNAI3,ENSG00000162643,0.004220465198159218,0.00023248069711570722,0.0010721242611452734,33,1
17078,19777,POLR2J2,ENSG00000228049,0.004199705024560293,1.7233762691616996e-07,1.264498890410121e-06,30,1
15941,17106,ZNF26,ENSG00000198393,0.0041917069446320504,3.7794994910256295e-25,8.95360499579405e-24,298,1
5500,5739,CHURC1-FNTB,ENSG00000125954,0.004144066122963148,6.441224914193961e-06,3.886354064714066e-05,34,1
11853,12466,NPIPB3,ENSG00000169246,0.004138483075437203,4.090072644393223e-12,4.801253009449049e-11,153,1
5625,5874,IL22,ENSG00000127318,0.004110525014265528,1.7008751909577713e-30,4.911377559275857e-29,265,1
7811,8183,WTIP,ENSG00000142279,0.004097360623718211,4.2457802726594625e-16,6.525618363745508e-15,132,1
17622,21012,CLLU1,ENSG00000257127,0.0040734356687385205,5.0722546395091295e-06,3.1126124856104215e-05,49,1
8599,9012,CRB2,ENSG00000148204,0.004030843265354633,0.015899600567516,0.045666521930760234,8,1
15739,16860,ZNF624,ENSG00000197566,0.004025945812463761,0.0023433137058121592,0.00868546596114246,30,1
2368,2468,PTK6,ENSG00000101213,0.004013216324672578,5.74020523308438e-16,8.77834888689201e-15,157,1
4417,4606,AMPD1,ENSG00000116748,0.00399387554664697,0.005803466952812301,0.019183769613622923,28,1
13007,13731,ZNF519,ENSG00000175322,0.003988020178070642,1.257767884500548e-14,1.7511337836144305e-13,133,1
11094,11647,RAPSN,ENSG00000165917,0.003976188413798809,0.010266967172528898,0.031433479725411564,10,1
18296,25075,C2orf81,ENSG00000284308,0.0039756990414350594,3.583760784451977e-07,2.539097285305697e-06,47,1
16231,17505,SAMD13,ENSG00000203943,0.003959240535130868,0.0035118045827344266,0.012409413919641251,26,1
14192,15054,CHST6,ENSG00000183196,0.003950594860891049,3.0529940127025074e-08,2.468240662121392e-07,88,1
16706,18580,SULT1A4,ENSG00000213648,0.003921786261101564,0.00010202572040584983,0.0005041076823933341,30,1
9266,9727,MAGED4,ENSG00000154545,0.003917153738439083,0.00027171134235845566,0.0012390199386930222,20,1
14447,15349,GAST,ENSG00000184502,0.0039102833718061445,1.6728814472817207e-10,1.69469360316893e-09,105,1
1699,1771,REM1,ENSG00000088320,0.003908278775357064,0.0028069654209856203,0.010203909190958036,21,1
11346,11910,TGM6,ENSG00000166948,0.003907742910087109,0.0023152131611975275,0.00859197972207958,8,1
16432,17853,VIT,ENSG00000205221,0.003903590142726898,0.010003845595735349,0.030735675744538095,9,1
2414,2515,E2F1,ENSG00000101412,0.0039004223115408597,1.8806599255383367e-06,1.2206647927317149e-05,67,1
13362,14126,HASPIN,ENSG00000177602,0.003834757384740644,0.009311485362319034,0.028903909870235618,36,1
14031,14862,DCAF4L1,ENSG00000182308,0.003820424756178489,0.001218723156133811,0.00481501999372324,13,1
18326,25279,,ENSG00000285458,0.0038063823486919755,0.0003750065782262652,0.0016621031226388202,27,1
8190,8577,ZNF660,ENSG00000144792,0.0037882581096270987,0.0005970424245661391,0.002535874425954303,29,1
1414,1467,DUSP13,ENSG00000079393,0.0037797378519406686,4.834033846355372e-07,3.3813129739192028e-06,26,1
15012,16017,ZNF286A,ENSG00000187607,0.003774987428255801,9.395609919841653e-08,7.1603451159691e-07,53,1
328,341,DDX11,ENSG00000013573,0.003774887522343885,2.6114327946019405e-14,3.5548056215160493e-13,176,1
11300,11862,KIF7,ENSG00000166813,0.003758617183741401,5.439604016101891e-10,5.2220198554578155e-09,68,1
11494,12082,SEMA6B,ENSG00000167680,0.0037496376347232177,1.8902242806852707e-10,1.9064440269881806e-09,77,1
11349,11913,CCDC178,ENSG00000166960,0.0037296880036592484,0.010035311984903638,0.030822023543583436,8,1
15979,17149,KCNRG,ENSG00000198553,0.0037038748462994895,5.133892017283836e-06,3.1472766308564496e-05,63,1
12018,12638,KCNAB3,ENSG00000170049,0.0036938812700100243,0.0006935912286442835,0.0028982882334597955,32,1
1515,1578,SEMA5B,ENSG00000082684,0.0036935115233063696,0.005071880470015323,0.017076386393353096,10,1
12214,12855,LRRC8E,ENSG00000171017,0.003693192017575105,2.1321628377219523e-06,1.3717662383322707e-05,60,1
15556,16647,OR52K1,ENSG00000196778,0.003691902553493326,0.01718246142200724,0.04881586808706613,11,1
2104,2192,GGTLC2,ENSG00000100121,0.0036789067089557648,0.0035842014240955434,0.012633586565208743,16,1
15076,16094,LCN10,ENSG00000187922,0.0036745674442499876,0.009403414365805234,0.02915964921552592,16,1
17977,23793,COMMD3-BMI1,ENSG00000269897,0.0036563622159144233,7.154284949646952e-25,1.673226643325593e-23,315,1
11597,12194,MAJIN,ENSG00000168070,0.003632264550436627,0.006155788878344486,0.020253462205871972,22,1
9256,9715,ASZ1,ENSG00000154438,0.0036283948769172034,0.0029049925553289403,0.010499161182447205,12,1
8759,9181,CCDC15,ENSG00000149548,0.003624215101202329,7.797374682701377e-05,0.00039353884443163353,42,1
5038,5258,PMS2,ENSG00000122512,0.0036140091059839023,3.214657093555621e-16,4.978374363803705e-15,170,1
5873,6133,CDO1,ENSG00000129596,0.0036017122634109996,6.7252914193942135e-06,4.045765861745811e-05,42,1
7475,7825,HNRNPA1L2,ENSG00000139675,0.003590018266962992,1.0521083625781491e-40,3.7605183111565187e-39,370,1
17651,21094,TRIM6-TRIM34,ENSG00000258588,0.0035809132656673104,0.0011725363171407968,0.004653598682054902,41,1
17193,20041,APOC2,ENSG00000234906,0.0035808795919785134,2.2677294354891603e-05,0.00012607970566746286,65,1
12732,13427,SULT1B1,ENSG00000173597,0.0035789096461875097,0.000744300226718775,0.003089064951814273,35,1
16950,19436,MAGEA3,ENSG00000221867,0.003577847918495536,3.823160618621408e-15,5.541618427117956e-14,120,1
