"Gene_Symbol"	"N"	"Beta"	"SE"	"tval"	"df"	"pval"	"ci.lb"	"ci.ub"	"adjP"
"ABCB6"	70	0.501759003977118	0.116898137344648	4.29227544060684	69	5.65771184052802e-05	0.268553600846836	0.7349644071074	0.000324707280845
"ABCB7"	70	0.0395729992460355	0.0445243712485787	0.888794117385739	69	0.377201814607373	-0.0492506910368492	0.12839668952892	0.531070407763325
"ABCB8"	69	-0.339163206564334	0.0579267983336686	-5.85503111376351	68	1.52096176101569e-07	-0.454754332936372	-0.223572080192296	1.74536853506725e-06
"ABCB9"	68	0.0486622643543362	0.0582103089403394	0.835973305075754	67	0.406141429070609	-0.0675259985809746	0.164850527289647	0.559150271824991
"ABCC1"	70	0.148486225556467	0.0631772183107364	2.35031281095884	69	0.0216229996180385	0.0224511235482348	0.2745213275647	0.0571818523518514
"ABCC10"	67	-0.159052167426142	0.0521611784307894	-3.04924413540968	66	0.00330000166904698	-0.263195320331679	-0.0549090145206056	0.0114824528663216
"ABCC2"	62	-0.212873713851181	0.105678915427972	-2.01434423308659	61	0.048388560285462	-0.424191765577639	-0.00155566212472272	0.110872331809949
"ABCC3"	52	0.0497565061926342	0.127826072762697	0.38925162228057	51	0.698710636480596	-0.206865042908968	0.306378055294237	0.798466775065214
"ABCC4"	70	-0.340484065139766	0.0786108240321043	-4.33126187560016	69	4.92460100815168e-05	-0.497308368120414	-0.183659762159118	0.00028716482534916
"ABCC5"	70	-0.184975622738216	0.0449330959709385	-4.11668990843305	69	0.000104878835853126	-0.274614696532014	-0.095336548944419	0.000559236138676453
"ABCC6"	43	-0.243766074951917	0.095030144916564	-2.56514472503375	42	0.0139750045026115	-0.43554467162422	-0.0519874782796138	0.0396208524893824
"ABCC9"	69	-0.00599185568673781	0.0620106032153966	-0.0966263086640979	68	0.923307384155538	-0.129732087822285	0.11774837644881	0.952482708845435
"ABCD1"	61	0.0224693432152838	0.0656690011807068	0.34216057517691	60	0.73342571261488	-0.108888216820336	0.153826903250904	0.82398952376536
"ABCD3"	70	-0.344563479067794	0.0570249429433294	-6.04232922092033	69	6.87367855639847e-08	-0.458325127539341	-0.230801830596247	8.82871671905216e-07
"ABCD4"	70	0.035644821088411	0.0474586040686842	0.751071840141447	69	0.455163391485037	-0.0590325035058002	0.130322145682622	0.602628288762152
"ABCE1"	70	-0.552128803794676	0.0621969919350843	-8.87709817817136	69	4.99507805475603e-13	-0.676208407689034	-0.428049199900317	3.58578710066661e-11
"ABCF1"	70	-0.287506657823232	0.0434798412039357	-6.61241278400086	69	6.65483101395834e-09	-0.374246567682614	-0.20076674796385	1.17717273964612e-07
"ABCF2"	70	-0.674815091617706	0.0617121990640159	-10.9348735234293	69	1.02985557319768e-16	-0.797927560196649	-0.551702623038762	2.96678653567156e-14
"ABCF3"	70	-0.162032735036494	0.0414489867818645	-3.90920858667141	69	0.00021374832572141	-0.244721201177815	-0.0793442688951733	0.00105036893246618
"ABCG4"	27	-0.186831791010975	0.145945617546128	-1.28014663374133	26	0.211797728049678	-0.486827304317954	0.113163722296004	0.349197056904858
"ABHD10"	70	-0.171615518458237	0.0473663784852019	-3.62315051195761	69	0.000551854186102142	-0.266108858047525	-0.0771221788689494	0.00241349163172668
"ABHD11"	69	-0.441160948862365	0.0652656999704868	-6.75946092759073	68	3.83657518824557e-09	-0.571396625441493	-0.310925272283237	7.199907853271e-08
"ABHD12"	69	-0.102578748924003	0.0428194094651997	-2.39561334930065	68	0.0193509567204986	-0.188023550173982	-0.017133947674024	0.0521187242936092
"ABHD13"	70	-0.228535748749755	0.0512714911694626	-4.45736497100111	69	3.13060046348968e-05	-0.330819574983986	-0.126251922515525	0.000192683072922109
"ABHD14A"	67	0.0837493995347143	0.0736859674429128	1.13657189341509	66	0.259827254637702	-0.0633693812378839	0.230868180307312	0.406166010677139
"ABHD14B"	70	0.18810537190569	0.0603800688141787	3.11535537471131	69	0.00267632850528496	0.0676504304609848	0.308560313350395	0.00958913243486205
"ABHD15"	69	-0.252319908641302	0.0612326240890417	-4.12067770073662	68	0.000104768233915975	-0.374507707600907	-0.130132109681697	0.000558915094931256
"ABHD16A"	70	-0.22734995271996	0.0469347153854542	-4.84396146547039	69	7.52502918853872e-06	-0.320982147987535	-0.133717757452385	5.47458830633539e-05
"ABHD17A"	69	0.0721426805345826	0.0516691296031007	1.39624338727497	68	0.167182686453698	-0.0309614623024268	0.175246823371592	0.293622038869036
"ABHD17B"	69	-0.0405367090381514	0.0494193520814325	-0.820259823952277	68	0.414934099944549	-0.139151490728043	0.05807807265174	0.567137112882493
"ABHD17C"	69	-0.140705055385689	0.0683756416234073	-2.05782427842726	68	0.0434431281710889	-0.277146523911779	-0.00426358685959835	0.101737275030732
"ABHD18"	69	0.0677255469536163	0.0503046960122514	1.34630665369933	68	0.182674489744068	-0.0326559110438542	0.168107004951087	0.313608584044822
"ABHD2"	70	-0.271277303323927	0.0825530574992606	-3.28609637900276	69	0.00159903161462308	-0.435966146885161	-0.106588459762692	0.00611336078517221
"ABHD3"	65	-0.480243516532269	0.0874418376279445	-5.49214803302343	64	7.32534788918558e-07	-0.654928668589647	-0.305558364474892	6.95594464374634e-06
"ABHD4"	68	0.265549094710551	0.0631734847316569	4.2034897368497	67	7.96002951462393e-05	0.139454291433274	0.391643897987827	0.000438790692578002
"ABHD5"	69	-0.320001979739857	0.0705916192891547	-4.5331440610404	68	2.41931261944797e-05	-0.460865362850689	-0.179138596629025	0.000153358035181023
"ABHD6"	67	-0.203033692529841	0.0809320685598839	-2.50869273629909	66	0.0145821696273793	-0.364619780968714	-0.0414476040909675	0.0410944102641388
"ABHD8"	62	0.138234208305676	0.0708474881043379	1.95115186161712	61	0.0556358089049474	-0.00343409984540699	0.279902516456758	0.124240296157934
"ABI1"	70	0.150879610041213	0.0412304661775662	3.65942042448474	69	0.000490416677516527	0.0686270805775435	0.233132139504883	0.0021765551702024
"ABI2"	70	0.0805491701784752	0.0384323533426439	2.09586879732132	69	0.0397641291128914	0.00387872308578641	0.157219617271164	0.0947419883976537
"ABL1"	70	0.297514579013018	0.0577128493205079	5.15508387674247	69	2.30482943964432e-06	0.182380594868296	0.41264856315774	1.92854495021465e-05
"ABL2"	69	0.202543501729143	0.0512971708462485	3.94843416094467	68	0.000189205835586443	0.100181591035205	0.30490541242308	0.000946114482637168
"ABLIM1"	68	0.13692530962472	0.0833009856644509	1.64374177007072	67	0.10491445047078	-0.0293441536600653	0.303194772909506	0.205402677876686
"ABLIM2"	38	-0.0203524859699142	0.160211869146993	-0.127034820068425	37	0.899600722399443	-0.344972567723357	0.304267595783529	0.937470729388894
"ABLIM3"	63	0.281589192331927	0.0812153014482789	3.46719383306425	62	0.000961270620037032	0.119242117989538	0.443936266674316	0.00391821111607156
"ABR"	69	0.0224144502823818	0.0391366532813625	0.572722713954081	68	0.568721398380644	-0.0556815254207189	0.100510425985482	0.698038347694077
"ABRACL"	68	-0.165015608206557	0.0631666061744693	-2.6123868005632	67	0.0110889788266518	-0.291096681826224	-0.0389345345868908	0.0324549054403997
"ABRAXAS1"	68	0.227603905836016	0.0579393602737138	3.92831237281156	67	0.000204848482285655	0.111956458702802	0.34325135296923	0.00101359559091243
"ABRAXAS2"	70	-0.0964246970259097	0.0454871091461293	-2.11982468958714	69	0.0376199437791639	-0.187168996863463	-0.00568039718835654	0.0905081987971164
"ABT1"	70	-0.106630434023053	0.0464131534517476	-2.29741842759961	69	0.0246330311161661	-0.199222141702286	-0.0140387263438207	0.0638851743503795
"ABTB1"	64	0.717472955120551	0.0810692860029758	8.85012056346734	63	1.17719459868337e-12	0.555468914147595	0.879476996093507	7.20156566517054e-11
"ABTB2"	59	0.0824970610252307	0.111755873520399	0.738189935137259	58	0.463375542715718	-0.141206624956475	0.306200747006936	0.609571598180527
"ACAA1"	70	-0.0698864459279397	0.045085872718418	-1.55007415214989	69	0.125698571665711	-0.159830300993656	0.0200574091377767	0.236151919766985
"ACAA2"	69	0.20864031346022	0.0434085200438716	4.80643692181522	68	8.84538414023132e-06	0.122019960353325	0.295260666567116	6.3293003547939e-05
"ACACA"	70	-0.447189055326755	0.0490867637321632	-9.11017596855223	69	1.88163004628145e-13	-0.545114469576686	-0.349263641076823	1.59306556055783e-11
"ACACB"	64	0.157463069570219	0.0930718559966218	1.69184409061247	63	0.0956168271175855	-0.0285261936354826	0.34345233277592	0.190717782494585
"ACAD10"	68	0.154556913192559	0.051658579475327	2.99189243611272	67	0.00387799360787578	0.0514459570027262	0.257667869382391	0.0132300298692557
"ACAD11"	70	0.492452860648144	0.0583641173304094	8.43759630356925	69	3.16646205488126e-12	0.376019632373063	0.608886088923225	1.71732179220968e-10
"ACAD8"	69	-0.222647271652448	0.0558697999829204	-3.98510951749446	68	0.000167014647999564	-0.334133721723565	-0.111160821581331	0.000846599388008758
"ACAD9"	70	-0.348671156947683	0.0473167968011182	-7.36886646011175	69	2.84188049362966e-10	-0.443065583783634	-0.254276730111731	7.71586206972987e-09
"ACADM"	70	-0.180137750176966	0.0443421610716081	-4.06244860023988	69	0.000126570591228307	-0.268597941102717	-0.0916775592512145	0.000662792458599225
"ACADS"	69	0.191518046693562	0.0589912736864392	3.24654876434017	68	0.00181484552478197	0.0738027928267977	0.309233300560326	0.00683710995766196
"ACADSB"	70	-0.0859279996940379	0.0591657614393516	-1.45232644021863	69	0.150943215041404	-0.203960464208801	0.0321044648207252	0.27210259212096
"ACADVL"	70	0.304266269144902	0.0640597391270958	4.74972694692421	69	1.07033117108118e-05	0.176470586280337	0.432061952009468	7.49434533993773e-05
"ACAP1"	34	1.80250727987314	0.20988858541199	8.58792428532976	33	6.33206471682588e-10	1.37548574209244	2.22952881765384	1.52010670507177e-08
"ACAP2"	70	-0.0174893133906219	0.0500169481447067	-0.349667743422142	69	0.727653070301943	-0.117270394769561	0.0822917679883172	0.820204299275253
"ACAP3"	66	0.116900265316121	0.0663203262454168	1.76266119203839	65	0.0826585102619517	-0.0155505723255257	0.249351102957768	0.170561030198196
"ACAT1"	70	-0.24279922731568	0.0456791999861486	-5.31531260156275	69	1.23940595178012e-06	-0.333926737893814	-0.151671716737547	1.10856866219301e-05
"ACAT2"	69	-0.339791082072632	0.0833450838691981	-4.0769181132015	68	0.00012189439710622	-0.506103607521032	-0.173478556624233	0.000639361909815601
"ACBD3"	70	0.205595894538731	0.0546269542889347	3.763634586898	69	0.000348091159349499	0.0966181025387478	0.314573686538714	0.00161399625766944
"ACBD4"	65	0.2342308707919	0.0618604254867957	3.78644131443773	64	0.000339667286348591	0.110650464368218	0.357811277215582	0.00157955969513301
"ACBD5"	69	0.293618239622014	0.0532186007945473	5.51721081047471	68	5.80173475451794e-07	0.187422175162327	0.399814304081701	5.64695394140925e-06
"ACBD6"	70	-0.0717347368363411	0.049811221728108	-1.44013204951891	69	0.154352098949895	-0.17110540524372	0.0276359315710379	0.276819130776566
"ACBD7"	66	0.0382252133998375	0.075006698485652	0.509623995877509	65	0.612040889852755	-0.111573507529187	0.188023934328862	0.731891028567953
"ACCS"	57	0.235430385353372	0.0813207380956971	2.89508421672613	56	0.00539516914723026	0.0725253715133081	0.398335399193436	0.0175400325405044
"ACD"	70	-0.242598453704305	0.0504869142451219	-4.80517491178905	69	8.70246760896008e-06	-0.343317091800523	-0.141879815608087	6.23875825952151e-05
"ACE"	43	-0.0324804372215373	0.199363082519862	-0.162921022342747	42	0.871362003384771	-0.434811426272354	0.369850551829279	0.919181660599249
"ACER2"	58	0.568215418886378	0.203701133412542	2.78945634404306	57	0.00716622925073591	0.160310935209333	0.976119902563423	0.0223983792080913
"ACER3"	70	-0.134554956579255	0.064916705292464	-2.07273237255427	69	0.0419347624057897	-0.264060240166324	-0.00504967299218631	0.0988309498178099
"ACIN1"	70	-0.114850631225998	0.0369554353121899	-3.10781432435499	69	0.00273684765261245	-0.188574707465344	-0.0411265549866528	0.00976967406344535
"ACLY"	70	-0.125803135491738	0.0552130403200291	-2.27850404112055	69	0.0257962052801493	-0.235950137132311	-0.0156561338511648	0.0663972413001012
"ACO1"	69	-0.0888505525451703	0.0484338172059747	-1.83447346648965	68	0.0709586816220055	-0.185498730010245	0.00779762491990434	0.150896239762032
"ACO2"	70	-0.180777379275064	0.0373275355470309	-4.84300333857545	69	7.5521456733814e-06	-0.255243775171866	-0.106310983378263	5.49251460088348e-05
"ACOT11"	69	0.0643815262109889	0.058792391202573	1.09506561808582	68	0.277351445047863	-0.0529368638382147	0.181699916260192	0.426088156860481
"ACOT13"	70	-0.171462296694623	0.0481535703169639	-3.56073901822849	69	0.000675065872579599	-0.267526041019494	-0.0753985523697513	0.00287690896936804
"ACOT7"	70	-0.407092169518428	0.0698395588256792	-5.82896250153208	69	1.62496837202501e-07	-0.546418277190829	-0.267766061846027	1.8522635369095e-06
"ACOT8"	70	0.0128873136705465	0.0522368976672007	0.246709016922312	69	0.805865952140681	-0.0913224458300614	0.117097073171154	0.875702667436662
"ACOT9"	70	-0.0643628356222049	0.0409561862007431	-1.5715046148764	69	0.120640148608528	-0.146068191503656	0.0173425202592459	0.228799570488575
"ACOX1"	70	-0.166520113620641	0.043571414607132	-3.82177432433842	69	0.000286836657504077	-0.253442707420876	-0.0795975198204065	0.00136011345377414
"ACOX2"	46	-0.0419866206214449	0.130383126541821	-0.322024956258258	45	0.74892503384716	-0.304591717642207	0.220618476399317	0.83490650246967
"ACOX3"	69	0.0250774801038837	0.051430532558931	0.487599075027057	68	0.627402228080012	-0.0775505497443541	0.127705509952121	0.743368688252882
"ACOXL"	15	-0.132673105444544	0.181288125922743	-0.731835605720164	14	0.476341869934571	-0.52149746460121	0.256151253712122	0.620738770936944
"ACP1"	70	-0.0659777179317715	0.0391256263486663	-1.68630445283646	69	0.0962541479281346	-0.144031206829242	0.0120757709656994	0.191627132412662
"ACP2"	70	-0.320929463957663	0.0739726637378733	-4.33848732411336	69	4.79923300441174e-05	-0.468500890324803	-0.173358037590523	0.000281036395205547
"ACP6"	70	0.0856490589022189	0.0585193237061219	1.46360301995867	69	0.147843343551352	-0.0310937976204854	0.202391915424923	0.267620277603561
"ACP7"	42	0.243240950642744	0.131066488211952	1.85585922046978	41	0.0706712910573638	-0.0214531921531639	0.507935093438652	0.15037223772033
"ACSF2"	66	0.256800086000852	0.0784555281415331	3.27319300607583	65	0.00170550768292044	0.10011357662648	0.413486595375223	0.00647136014754382
"ACSF3"	67	-0.0159222025087111	0.0510078754008772	-0.312151846819271	66	0.755909185094874	-0.117762711620455	0.0859183066030331	0.840275452359892
"ACSL1"	70	-0.111819143321752	0.0516336667934982	-2.16562468377381	69	0.0337991287790175	-0.214825490156616	-0.00881279648688797	0.0829625179347314
"ACSL3"	70	-0.0386822083680844	0.0627389743960184	-0.616557869178991	69	0.539555373544294	-0.163843037687952	0.0864786209517829	0.674153982923466
"ACSL4"	70	-0.0560442703856689	0.0514075109724136	-1.09019614693549	69	0.279419405436549	-0.15859944870216	0.0465109079308225	0.42842892454507
"ACSL5"	50	-0.150006326154308	0.138273307866821	-1.08485381935599	49	0.283295235618034	-0.42787694159942	0.127864289290804	0.432250303788638
"ACSM3"	44	0.020677972059387	0.176158431788979	0.117382811877874	43	0.907103285354264	-0.334579363157653	0.375935307276427	0.942232033515724
"ACSS2"	69	0.130506311324831	0.0833768834636612	1.56525772976043	68	0.122164675892841	-0.035869669226352	0.296882291876013	0.231019338504263
"ACTA2"	61	0.251429927046215	0.0940956078237908	2.67206868483232	60	0.00969210901572556	0.063210687655178	0.439649166437252	0.0289471337265147
"ACTB"	70	-0.0796681023659926	0.0596348195253203	-1.33593264807595	69	0.185960894565996	-0.198636312158778	0.0393001074267928	0.317795420898531
"ACTG1"	70	0.291529341549085	0.0624028884418678	4.67172832585567	69	1.42946392967884e-05	0.167038985362533	0.416019697735638	9.66718563662683e-05
"ACTG1P20"	63	-0.0111108736668348	0.074770785585479	-0.148599129724707	62	0.882352227155677	-0.160575544358417	0.138353797024748	0.925744425141203
"ACTG2"	28	-0.0339385995273065	0.292651269202384	-0.115969425384026	27	0.908535027226907	-0.634409404363446	0.566532205308833	0.943189215797597
"ACTL6A"	70	-0.352604933192454	0.0467525887164299	-7.54193388800609	69	1.37403736715027e-10	-0.44587379569669	-0.259336070688217	4.20398577629342e-09
"ACTN1"	70	0.00464434165087815	0.0355783671952019	0.130538358474879	69	0.896520344149793	-0.0663325588621916	0.0756212421639479	0.935092597636277
"ACTN4"	70	-0.0291265431079207	0.0431041621428429	-0.675724608946075	69	0.501474000506398	-0.115116993746824	0.0568639075309827	0.642542529992659
"ACTR10"	70	-0.104962111473602	0.0411042659307152	-2.5535576197985	69	0.0128762397621295	-0.18696287833343	-0.0229613446137726	0.0369305340578686
"ACTR1A"	70	-0.272595854288432	0.0497619169903333	-5.47800146729448	69	6.55613876327426e-07	-0.371868162435244	-0.173323546141619	6.27928627145724e-06
"ACTR1B"	70	0.277152803864473	0.0463811683461124	5.97554597582068	69	9.00609418615223e-08	0.184624904725079	0.369680703003867	1.11046793350322e-06
"ACTR2"	70	-0.129193339251543	0.0353004539887126	-3.65982089898484	69	0.000489776159762657	-0.199615818087529	-0.0587708604155569	0.0021750179731442
"ACTR3"	70	-0.132883198199827	0.0359720138679858	-3.69407169383113	69	0.000437849632797198	-0.20464540233794	-0.0611209940617151	0.00197205696542283
"ACTR3B"	67	-0.328873044930092	0.057680664692642	-5.70161676677149	66	3.01611784738651e-07	-0.44403620771694	-0.213709882143244	3.16778059141702e-06
"ACTR5"	70	-0.331460538874731	0.053219044404992	-6.22823169000081	69	3.22697925417327e-08	-0.437629627506858	-0.225291450242604	4.63907024083418e-07
"ACTR6"	68	-0.103095415583406	0.0488677176488214	-2.10968345860312	67	0.0386245209111368	-0.200635788252603	-0.00555504291420933	0.0924663909176972
"ACTR8"	70	-0.0718244764555837	0.0437154854072707	-1.64299848866914	69	0.104933010384844	-0.159034483638006	0.0153855307268383	0.205420883978168
"ACVR1"	69	0.104577228986644	0.063546513377657	1.64568004486952	68	0.10444454588494	-0.0222278641591613	0.23138232213245	0.204610231219489
"ACVR1B"	68	0.0971023145043347	0.0461729024375853	2.10301517509309	67	0.0392236921099181	0.00494081550931945	0.18926381349935	0.0936454567196429
"ACVR1C"	21	1.01160793308231	0.337806115913862	2.99464066938405	20	0.00716175865945862	0.30695672302314	1.71625914314148	0.0223875606798353
"ACVR2A"	67	0.0975673676722708	0.0542709695067516	1.79778191838148	66	0.0767856054440902	-0.0107881190269554	0.205922854371497	0.160699905647779
"ACVR2B"	68	0.404898550233613	0.0573429925675495	7.06099441455984	67	1.17799934229498e-09	0.290441458023974	0.519355642443252	2.55678878774827e-08
"ACY1"	68	-0.105984963532688	0.0617174324538019	-1.71726138497453	67	0.0905509013255377	-0.229173474299468	0.0172035472340928	0.183015953822604
"ACYP1"	69	-0.158052961502395	0.0620177654744703	-2.54851106442166	68	0.0130813621750326	-0.281807485703403	-0.034298437301387	0.0374317306200431
"ACYP2"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ADA"	67	0.110236193806503	0.0720776273768665	1.52940930241946	66	0.130942030988134	-0.0336714324166516	0.254143820029658	0.243793531255564
"ADAL"	68	-0.0169505663514514	0.055074553898024	-0.307774918755349	67	0.759208353223825	-0.126879836026124	0.0929787033232209	0.842363455676198
"ADAM10"	70	0.156483153718007	0.0380020351117751	4.11775720057476	69	0.000104490245588488	0.0806711680070267	0.232295139428987	0.000557700343513915
"ADAM11"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ADAM15"	70	-0.142423595552384	0.0551614127840996	-2.58194249139025	69	0.0119508617090868	-0.252467603076861	-0.0323795880279067	0.0346149316939185
"ADAM17"	70	0.182224020858447	0.0422883600447739	4.30908223126913	69	5.32956456854382e-05	0.0978610508747208	0.266586990842172	0.000308106336355067
"ADAM19"	61	-0.0489333418390452	0.0949231687699948	-0.515504723168418	60	0.608094673691213	-0.238807949588358	0.140941265910267	0.728767413248607
"ADAM22"	56	-0.0710136665824432	0.0670203349639653	-1.0595838803346	55	0.293965173826637	-0.205325419241269	0.0632980860763825	0.443798780767881
"ADAM8"	48	0.409641035792775	0.0911432428671072	4.49447510212094	47	4.53924834659613e-05	0.226284481564304	0.592997590021246	0.000267649140946825
"ADAM9"	70	0.191534406763819	0.0459065417375104	4.17226825446787	69	8.6388276210612e-05	0.0999533618011434	0.283115451726494	0.000471753998745395
"ADAMTS10"	41	0.638007508902798	0.146317388607544	4.36043531786967	40	8.84517090609554e-05	0.342289035614211	0.933725982191386	0.000481717606282866
"ADAMTS13"	53	0.690565245283324	0.112085029322847	6.1610836831227	52	1.07086081262954e-07	0.465650179297387	0.915480311269261	1.28984980659236e-06
"ADAMTS14"	31	0.0344696306476575	0.314632244329138	0.109555302321776	30	0.91349162733715	-0.608095135809983	0.677034397105298	0.946430232489148
"ADAMTS16"	27	0.521043678258964	0.176553386957912	2.95119616358974	26	0.00662357981740299	0.158132993874869	0.883954362643058	0.0209472836483652
"ADAMTS17"	39	0.0353535309939196	0.112610733067371	0.313944595074865	38	0.755280170469783	-0.192614979821515	0.263322041809355	0.839975924041474
"ADAMTS2"	32	0.556279905996272	0.146098581561051	3.8075654126992	31	0.000621762482430759	0.258309884403066	0.854249927589479	0.00267960664178727
"ADAMTS7"	56	0.221027634980033	0.0830323301267339	2.6619466735749	55	0.0101660579738201	0.0546271269452094	0.387428143014856	0.030087191190831
"ADAMTSL4"	49	0.438713364321441	0.124407548825452	3.52642077159619	48	0.000938174204797076	0.188575222542154	0.688851506100729	0.00383817414437638
"ADAMTSL5"	34	0.344850301173965	0.307041546421121	1.12313888851051	33	0.269483345315158	-0.279830421972306	0.969531024320236	0.417337029824057
"ADAP1"	54	0.072821713450496	0.0791893046374903	0.919590262647921	53	0.361953468434179	-0.086011917198157	0.231655344099149	0.514934058286747
"ADAP2"	36	0.195537442487751	0.142949981862027	1.36787315353758	35	0.180070819214721	-0.094666449033593	0.485741334009096	0.31050457958807
"ADAR"	70	-0.157855803020901	0.0346674732235632	-4.55342683912733	69	2.20785173343715e-05	-0.227015519781601	-0.0886960862602006	0.000141422371213118
"ADARB1"	68	0.329803276767913	0.0635568547213933	5.18910632399341	67	2.13380290592044e-06	0.202943263788439	0.456663289747386	1.80038098361077e-05
"ADAT1"	70	-0.425350213799965	0.0616754551465393	-6.89658816119547	69	2.04679314576874e-09	-0.548389380269206	-0.302311047330725	4.15388522959216e-08
"ADAT2"	69	-0.466877642156448	0.0692552117075698	-6.74140805644837	68	4.13317181851373e-09	-0.6050742654585	-0.328681018854396	7.69144440253956e-08
"ADAT3"	60	-0.286794272705888	0.086829400446971	-3.3029627203408	59	0.0016287497429765	-0.460539501682453	-0.113049043729324	0.00621412569637165
"ADCK1"	65	-0.451453962961768	0.0674713511590769	-6.69104672140591	64	6.46263152944144e-09	-0.586243481989139	-0.316664443934398	1.14867061367043e-07
"ADCK2"	69	-0.115157343162285	0.0531625009822395	-2.16613855696438	68	0.0338097462648327	-0.221241462189453	-0.00907322413511806	0.0829793971726619
"ADCK5"	65	-0.105537156405697	0.0618471521356921	-1.70641901464031	64	0.0927785456599405	-0.229091046262267	0.0180167334508728	0.186380519817859
"ADCY3"	70	-0.472475633290309	0.0578128051605096	-8.17250835655772	69	9.66666110128765e-12	-0.587809023879755	-0.357142242700862	4.43368466431588e-10
"ADCY6"	69	0.159025174517123	0.0591916606743972	2.68661451132267	68	0.00906430923648815	0.0409100546416255	0.27714029439262	0.0273817932022035
"ADCY7"	70	-0.0102449962254264	0.0932552901856893	-0.109859678791697	69	0.912839557719221	-0.196284209815862	0.17579421736501	0.945931377619722
"ADCY9"	68	-0.0692931730196437	0.0608398977892443	-1.1389429558163	67	0.258782842482658	-0.190730117265021	0.0521437712257331	0.404732497493501
"ADD1"	70	-0.00320641634645596	0.0363000072320768	-0.0883310112297331	69	0.929869461961328	-0.0756229493424471	0.0692101166495351	0.956736141845866
"ADD3"	70	0.416423180801473	0.0687138540626535	6.06025067989604	69	6.39205612632109e-08	0.279342792684835	0.553503568918112	8.30143963665423e-07
"ADGRA2"	64	0.15837547532393	0.108016607645091	1.46621412000183	63	0.147563829889977	-0.0574784909988104	0.37422944164667	0.267246642882219
"ADGRA3"	67	-0.398893488624869	0.0696362859064139	-5.72824187035122	66	2.71640197940744e-07	-0.537926819333605	-0.259860157916133	2.87751808534937e-06
"ADGRB1"	31	1.11349561685441	0.42154068882398	2.64149024370779	30	0.0129825015877747	0.25259467885894	1.97439655484987	0.0371920250833034
"ADGRB2"	53	-0.318159217775631	0.0952577877864941	-3.3399811728647	52	0.00155576849809294	-0.509307953294644	-0.127010482256619	0.00597369860216332
"ADGRE2"	37	0.448932580566881	0.248374687232355	1.80748121142837	36	0.079049532375196	-0.0547946326044553	0.952659793738216	0.164421393920912
"ADGRE5"	66	-6.93652882279696e-05	0.0643224110386684	-0.00107840000254763	65	0.999142864349901	-0.128530090732725	0.128391360156269	0.999458264577655
"ADGRF1"	28	0.173252888081545	0.286876393739204	0.603928701916989	27	0.550932064627791	-0.415368851050369	0.761874627213458	0.683717973457181
"ADGRG1"	66	-0.188617361363251	0.0910101658535482	-2.0724867336993	65	0.0421905005738727	-0.370377213638416	-0.00685750908808672	0.0993808732855096
"ADGRG5"	14	-0.216597310805315	0.206011933177358	-1.05138235181184	13	0.312234909855566	-0.661659034098987	0.228464412488357	0.463897841287084
"ADGRG6"	61	0.312563551364065	0.115848973690578	2.69802607141685	60	0.00904431461665513	0.0808311016082139	0.544296001119916	0.0273325595131668
"ADGRL1"	70	0.043895736360191	0.0663702999009161	0.661376194257413	69	0.510573622731626	-0.0885093891264338	0.176300861846816	0.650034098572744
"ADGRV1"	35	0.0513143842489485	0.0963402445561881	0.532637056147607	34	0.597749053454669	-0.144472548776691	0.247101317274588	0.720651638878823
"ADH5"	70	-0.116036744928094	0.0446805220972901	-2.59703198354371	69	0.0114838465694789	-0.20517194763068	-0.0269015422255073	0.0334561661806192
"ADI1"	70	-0.218761405461789	0.0531724140637571	-4.11418983534357	69	0.000105794548967173	-0.324837469108465	-0.112685341815113	0.000563712391349949
"ADIPOR1"	70	0.0583939743617008	0.0387339860908491	1.50756429314401	69	0.136231209675798	-0.0188782135990662	0.135666162322468	0.250990778157723
"ADIPOR2"	70	-0.152110480814852	0.0378026789397397	-4.0238016215022	69	0.000144597427256474	-0.227524761844456	-0.076696199785247	0.000746094471133543
"ADIRF"	46	-0.064763201912061	0.0881805878322088	-0.734438310110761	45	0.466491637971584	-0.242368022698418	0.112841618874296	0.612001272385006
"ADK"	69	-0.272897192645434	0.0598728229781644	-4.55794764754886	68	2.21057164434419e-05	-0.39237155073536	-0.153422834555508	0.000141555716555551
"ADM"	68	2.83683330384547	0.182348113845894	15.5572396336544	67	6.26924164447069e-24	2.47286494526831	3.20080166242263	1.26422107416044e-20
"ADM2"	53	0.41392405075038	0.463714596108011	0.89262674546903	52	0.376169436082811	-0.516587361990232	1.34443546349099	0.529963304931214
"ADM5"	49	-0.265220420624862	0.100698590118516	-2.63380470682573	48	0.0113294931789953	-0.467688505960906	-0.0627523352888179	0.0330498182136342
"ADNP"	70	-0.0705307624631775	0.0372520162243662	-1.89334080706869	69	0.0625064019760724	-0.144846501433477	0.00378497650712244	0.136441374216731
"ADNP2"	70	-0.0149947076571492	0.0441042717812991	-0.339983113914767	69	0.734902045834407	-0.102980322433895	0.0729909071195969	0.825207717470511
"ADO"	70	-0.156255985350473	0.0441143523600079	-3.54206685559615	69	0.000716739110879099	-0.244261710331496	-0.0682502603694506	0.00303063418938623
"ADORA2B"	62	0.318115380448282	0.0983997950557289	3.23288661595399	61	0.00197870052927738	0.121352829496178	0.514877931400386	0.00736311611146298
