,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
10564,11894,MRPL16,ENSG00000166902,0.0011237006955093047,0.6025656577207306,0.842244247079927,122,0
10390,11695,NDUFB8,ENSG00000166136,0.0011233065624610852,0.12631717878272136,0.4308452550583085,236,0
15157,18631,TM6SF2,ENSG00000213996,0.001123175024986267,0.683071918779746,0.877314478675276,2,0
5859,6549,SEC61G,ENSG00000132432,0.0011229062309010057,0.015290818284698884,0.130357033739807,576,0
12301,14071,CLDN22,ENSG00000177300,0.0011227428913116455,0.7720723202593215,0.91697565269667,1,0
886,969,CD84,ENSG00000066294,0.0011224527325895098,0.6882153745402577,0.8788367103336018,18,0
9952,11200,IL15,ENSG00000164136,0.0011216693092137575,0.8342440405539746,0.9416902684933334,16,0
14674,17270,KTI12,ENSG00000198841,0.001118793019226619,0.7810065590197471,0.92058335323297,14,0
5541,6183,DOCK6,ENSG00000130158,0.001118176874328167,0.7849472758068843,0.9213057876988092,47,0
10035,11288,GRIK2,ENSG00000164418,0.001117859035730362,0.5733656877964626,0.8261654733272215,4,0
8049,9012,CRB2,ENSG00000148204,0.0011167407035827636,0.9348344066692426,0.9788806393438115,5,0
9627,10833,WDCP,ENSG00000163026,0.001116409432142973,0.5613154523136048,0.8204178224819036,8,0
2051,2248,APOBEC3H,ENSG00000100298,0.0011163600720465183,0.6911270035538035,0.8800008233653763,8,0
3882,4310,ACVR2B,ENSG00000114739,0.0011157452749709289,0.5746601847363559,0.8266336173673025,30,0
14270,16740,PGAP1,ENSG00000197121,0.0011155982360695348,0.5709652930665998,0.8250070961663453,33,0
1151,1259,EED,ENSG00000074266,0.00111491369482662,0.6306682422645619,0.8539398166941372,28,0
5581,6227,RSPH3,ENSG00000130363,0.0011145461291547805,0.41580744428008354,0.7305466076585048,63,0
5776,6456,RARA,ENSG00000131759,0.0011142605165047432,0.4144404277756588,0.7294712751196711,67,0
122,139,KDM7A,ENSG00000006459,0.0011134598333435723,0.6270190523939947,0.8528025933163154,79,0
9663,10874,IWS1,ENSG00000163166,0.001109829792345794,0.5626541294549181,0.820992003368621,151,0
14044,16442,ZNF250,ENSG00000196150,0.001109232139938018,0.6307828386243631,0.8539398166941372,17,0
6554,7317,TLR4,ENSG00000136869,0.0011084421227375667,0.8094660079079542,0.9303019317363478,6,0
6991,7808,SMARCC2,ENSG00000139613,0.001108366096621915,0.20795510282564167,0.5407142299506384,146,0
9428,10615,CCNF,ENSG00000162063,0.0011068780652501366,0.549694129575296,0.8143672421105931,11,0
6723,7508,UACA,ENSG00000137831,0.001106344805709247,0.29589339795813774,0.6334244716397784,145,0
9755,10978,NFASC,ENSG00000163531,0.001105706486850977,0.44597266852466033,0.7513283585780018,20,0
12938,14896,KPNA2,ENSG00000182481,0.0011038642534810417,0.4017088703583319,0.7185313049531609,106,0
4524,5019,TASL,ENSG00000120280,0.001102052628993988,0.6520279714474814,0.8631111273390006,7,0
10769,12143,TMC8,ENSG00000167895,0.0011009209340921155,0.28219890894073796,0.6214189011218392,27,0
15587,20384,EIF6,ENSG00000242372,0.0010993303762978478,0.03952342513252143,0.23617013462114755,292,0
3504,3885,RERGL,ENSG00000111404,0.0010977623363335927,0.5732327272080651,0.8261654733272215,6,0
2257,2474,RNF24,ENSG00000101236,0.0010975034132542957,0.20973398247827346,0.5431363100396102,131,0
11795,13410,MST1,ENSG00000173531,0.001096863887811962,0.3807864588885699,0.7025473590709476,19,0
12641,14495,FIZ1,ENSG00000179943,0.0010968209394524174,0.4469216820892761,0.7516851684368747,31,0
11725,13327,TRMT112,ENSG00000173113,0.001094997119967038,0.00490341377075367,0.06078184861311848,493,0
1592,1741,TXNDC16,ENSG00000087301,0.0010936969989224484,0.6688933771753118,0.8701921921584787,19,0
9147,10287,PSMD4,ENSG00000159352,0.0010933189712945492,0.08287390503912193,0.3567200219816403,279,0
15553,20319,PLCXD2,ENSG00000240891,0.0010929556394165213,0.2554051545420799,0.5964079056739596,33,0
6538,7300,SMC2,ENSG00000136824,0.001092846418603086,0.3440332416069054,0.6732039009202172,102,0
8779,9857,LSM11,ENSG00000155858,0.001092270016670227,0.9455031588473287,0.9814118622841898,9,0
